Match,Red1,Red2,Red3,RedDP,Blue1,Blue2,Blue3,BlueDP,Pred,Result,Correct?,Brier
2018roe_qm42,frc2352,frc5410,frc4191,112.27187804913393,frc1730,frc3882,frc2584,140.79811982755857,0.6821713765355684,BLUE,True,0.10101503389329547
2018roe_qm43,frc3239,frc1072,frc972,132.96359664125097,frc2073,frc5212,frc1002,78.43698279788097,0.18848125412397632,BLUE,False,0.6585626749081943
2018roe_qm44,frc7081,frc3316,frc4802,122.97995164441812,frc5678,frc6957,frc3390,50.0,0.12411968807125283,BLUE,False,0.7671663208243994
2018roe_qm45,frc1983,frc7102,frc6652,98.93262593083345,frc5429,frc1775,frc3792,89.25796996750644,0.43560177438823694,BLUE,False,0.3185453570737065
2018roe_qm46,frc6887,frc7152,frc3250,78.70808434638661,frc3288,frc7018,frc3880,114.55722066724582,0.723088481523577,BLUE,True,0.07667998906491838
2018roe_qm47,frc3882,frc2576,frc3476,115.72757485442213,frc179,frc5437,frc7312,119.72269748093822,0.5267161297202596,BLUE,True,0.22399762186697014
2018roe_qm48,frc5472,frc6072,frc7193,122.15444998982588,frc5212,frc3959,frc6390,147.94896452079922,0.666106760394391,BLUE,True,0.11148469545432864
2018roe_qm49,frc2522,frc3390,frc7327,91.36979265009347,frc972,frc2080,frc1730,109.57185278769757,0.619481118367515,BLUE,True,0.14479461927883716
2018roe_qm50,frc4522,frc6348,frc2352,156.63625053665416,frc4802,frc1540,frc1072,126.22841800620645,0.307007549602488,RED,True,0.09425363551292412
2018roe_qm51,frc1515,frc488,frc5410,107.52105594194917,frc1983,frc4188,frc5429,165.4890460730689,0.8252095008444051,RED,False,0.6809707202838723
2018roe_qm52,frc1710,frc4159,frc1763,137.72269748093822,frc5678,frc1002,frc4980,100.19918010896075,0.26802544009187634,BLUE,False,0.5357867563526914
2018roe_qm53,frc2584,frc1323,frc5985,196.81519063475224,frc2383,frc1778,frc6996,162.57238844454074,0.28560522624602064,RED,True,0.08157034525904064
2018roe_qm54,frc3316,frc2906,frc7102,108.9251092653495,frc3646,frc6024,frc1178,149.56697541421363,0.7480341919999531,BLUE,True,0.06348676840111649
2018roe_qm55,frc1775,frc4401,frc668,86.7956811408166,frc3239,frc6459,frc6957,65.24577653379666,0.3596272313186012,RED,True,0.1293317455058827
2018roe_qm56,frc7081,frc2521,frc4191,86.36117017850981,frc2073,frc6106,frc1515,90.48911438085136,0.5276025556890792,RED,False,0.27836445676964794
2018roe_qm57,frc4980,frc5429,frc488,119.04551681828241,frc7193,frc1540,frc6348,99.97776409892589,0.37507053447158767,RED,True,0.14067790582880244
2018roe_qm58,frc4188,frc179,frc5212,163.12095686970713,frc2383,frc1730,frc6652,122.10450074033236,0.25008018962078277,RED,True,0.06254010124076667
2018roe_qm59,frc6996,frc1983,frc6024,159.01780302442162,frc3959,frc6887,frc2352,148.99135012569778,0.43328748316251686,RED,True,0.18773804306530834
2018roe_qm60,frc5985,frc7102,frc1763,116.7129427339704,frc3239,frc4802,frc2522,130.396618204255,0.5905815722350145,BLUE,True,0.16762344899355264
2018roe_qm61,frc1002,frc6957,frc1323,137.68275933167763,frc7327,frc2576,frc5410,53.09420780173174,0.09408092834332159,RED,True,0.008851221077941212
2018roe_qm62,frc3250,frc3646,frc6072,134.85800110934198,frc1710,frc668,frc2080,114.49643044107722,0.36698673211998273,RED,True,0.13467926155210397
2018roe_qm63,frc3288,frc6459,frc6390,96.70074930026061,frc3882,frc3792,frc7081,110.48911438085136,0.5912591475277271,BLUE,True,0.16706908447976035
2018roe_qm64,frc1178,frc5678,frc4401,109.09005446707206,frc1778,frc3476,frc2521,160.0894665369666,0.796647402186242,BLUE,True,0.04135227903760403
2018roe_qm65,frc3390,frc7312,frc1072,100.47692094714156,frc4159,frc4191,frc3880,101.56941410095561,0.5073121485631503,BLUE,True,0.24274131895345927
2018roe_qm66,frc6106,frc7152,frc5437,57.708065360486486,frc2906,frc5472,frc2584,150.17259127063565,0.9224183473443828,RED,False,0.8508556075175424
2018roe_qm67,frc2073,frc972,frc3316,113.44467915784992,frc4522,frc7018,frc1775,122.62161841620242,0.5611192275435468,RED,False,0.31485478751906665
2018roe_qm68,frc3646,frc6957,frc4802,103.56697541421363,frc5429,frc3288,frc3882,96.64483644757594,0.45379841123831505,RED,True,0.2059329980424189
2018roe_qm69,frc179,frc2080,frc3792,155.12419608145944,frc488,frc5678,frc3239,105.58744758042592,0.20977054633444653,BLUE,False,0.624462589440559
2018roe_qm70,frc5410,frc6996,frc3250,118.15408908351517,frc3390,frc5212,frc1763,85.85159399350128,0.29632184110682996,RED,True,0.08780663351694139
2018roe_qm71,frc6459,frc2584,frc7312,72.0,frc7193,frc2521,frc1983,137.6733465291869,0.8530034265003037,BLUE,True,0.021607992620651616
2018roe_qm72,frc1775,frc1178,frc1515,108.93920977383141,frc1710,frc2522,frc3959,170.4088116379648,0.8383228979137078,BLUE,True,0.026139485339021336
2018roe_qm73,frc6024,frc4188,frc2073,116.95304136927275,frc6390,frc7327,frc5472,152.4463846293394,0.7211770100887561,RED,False,0.5200962798805578
2018roe_qm74,frc2576,frc7081,frc4980,77.93011281151415,frc4191,frc6072,frc4522,112.7116728832745,0.7173288186512693,BLUE,True,0.079902996765087
2018roe_qm75,frc3476,frc3880,frc1002,139.9942034651268,frc6106,frc6348,frc5985,141.80055851430052,0.5120885920485188,RED,False,0.2622347261062343
2018roe_qm76,frc1072,frc3316,frc1730,167.61503334502623,frc4401,frc7152,frc1323,132.19230236785393,0.27920331016541544,RED,True,0.07795448840732518
2018roe_qm77,frc2383,frc2352,frc4159,157.80768872733492,frc5437,frc7102,frc668,57.78348770710682,0.0642797145839696,RED,True,0.004131881706996594
2018roe_qm78,frc1540,frc6652,frc2906,82.39252660677298,frc972,frc6887,frc1778,114.68062749628325,0.7035977921060494,BLUE,True,0.08785426884440868
2018roe_qm79,frc7018,frc7327,frc5678,82.0,frc6459,frc4191,frc3959,102.02926424090347,0.6309439340490012,BLUE,True,0.13620237981522798
2018roe_qm80,frc2576,frc488,frc6106,93.74073096040854,frc6996,frc3288,frc1763,109.70074930026061,0.6052329175910718,RED,False,0.36630688453580107
2018roe_qm81,frc1178,frc3880,frc5429,116.94164846057336,frc4980,frc3239,frc1730,147.80365498569304,0.6955734842674406,BLUE,True,0.09267550348106625
2018roe_qm82,frc6957,frc5212,frc4522,83.93062386290963,frc1515,frc7312,frc6024,98.17767024740219,0.5942237214532036,RED,False,0.35310183113769444
2018roe_qm83,frc3792,frc1002,frc4188,155.37783073344394,frc668,frc3316,frc6887,114.69869968215775,0.2517778015336593,RED,True,0.06339206134512274
2018roe_qm84,frc3882,frc1710,frc1778,163.903527919117,frc7102,frc1072,frc5472,131.92330557648097,0.2981241938038983,BLUE,False,0.4926296473234277
2018roe_qm85,frc5437,frc6390,frc1323,162.72269748093822,frc1775,frc3390,frc6652,55.23846047357078,0.053261492545417025,RED,True,0.0028367865881655133
2018roe_qm86,frc2906,frc4802,frc6348,111.5072556616611,frc4159,frc2073,frc2080,78.17767024740219,0.2906200582751136,BLUE,False,0.5032199017216032
2018roe_qm87,frc5410,frc3476,frc2522,125.70977698562189,frc2521,frc2383,frc7018,147.89869550462853,0.6443033848198086,RED,False,0.4151268516902624
2018roe_qm88,frc4401,frc7081,frc7193,87.09737052729794,frc2352,frc179,frc3250,197.03079398326022,0.9499498857408105,BLUE,True,0.002505013937357922
2018roe_qm89,frc972,frc5985,frc3646,155.7397682881319,frc6072,frc7152,frc1983,109.93750330431737,0.22682597195256857,RED,True,0.05145002155222742
