Match,Red1,Red2,Red3,RedDP,Blue1,Blue2,Blue3,BlueDP,Pred,Result,Correct?,Brier
2018dal_qm84,frc5561,frc4481,frc401,165.3841502714503,frc329,frc3539,frc346,143.3110434616735,0.35640755669510243,BLUE,False,0.41421123307916785
2018dal_qm85,frc7048,frc1189,frc33,183.69788650130783,frc1468,frc810,frc27,140.9728511945818,0.24159943391689256,RED,True,0.05837028646896294
2018dal_qm86,frc611,frc3637,frc3175,94.0703263476752,frc2512,frc1305,frc4327,132.33903629569176,0.7358707307564324,RED,False,0.5415057323840058
2018dal_qm87,frc237,frc2708,frc5030,151.00089852687546,frc4539,frc188,frc3950,149.4029698539942,0.4893057976328967,BLUE,False,0.26080856833137184
2018dal_qm88,frc245,frc6753,frc3236,172.74904068529207,frc4466,frc1739,frc663,85.60507860641972,0.08840930914540145,RED,True,0.007816205943567163
2018dal_qm89,frc3534,frc369,frc3683,150.12958798014418,frc888,frc5243,frc74,144.23344509617135,0.460615564689787,RED,True,0.21216669843449135
2018dal_qm90,frc5517,frc469,frc337,124.33326297361273,frc1076,frc6964,frc7153,65.89359613082348,0.17297641274584433,RED,True,0.029920839366420697
2018dal_qm91,frc1796,frc2729,frc623,187.8276730179762,frc1024,frc836,frc5148,148.97622933309546,0.26110791699802455,BLUE,False,0.5459615103229981
2018dal_qm92,frc7048,frc1468,frc3637,99.58024430804336,frc747,frc2013,frc4539,177.02375487374422,0.8882998738429068,BLUE,True,0.012476918183510545
2018dal_qm93,frc2706,frc3539,frc401,175.33270900740388,frc2512,frc145,frc614,120.15323484562168,0.18582215342911115,RED,True,0.034529872705032126
2018dal_qm94,frc3950,frc4811,frc2783,73.86866480069497,frc1305,frc33,frc346,237.55981878145252,0.9876626153860887,BLUE,True,0.0001522110591115757
2018dal_qm95,frc1629,frc337,frc329,124.61960711545636,frc74,frc141,frc2708,188.47617948230913,0.8467988646704031,BLUE,True,0.02347058786627746
2018dal_qm96,frc3236,frc3534,frc623,162.78212943001895,frc1189,frc3683,frc5030,158.84269344745718,0.47365556280163096,RED,True,0.22434959217292977
2018dal_qm97,frc6868,frc4327,frc5517,72.17001463801948,frc5243,frc810,frc1739,80.81875971413676,0.5576336009865118,RED,False,0.31095523294918426
2018dal_qm98,frc4362,frc5561,frc7153,179.517337290573,frc1024,frc4466,frc2877,150.1727300130894,0.31309707085457084,BLUE,False,0.4718356340685705
2018dal_qm99,frc2729,frc2170,frc836,139.50701471893063,frc4027,frc369,frc237,141.20064796908892,0.5113344958737052,BLUE,True,0.2387939749230059
2018dal_qm100,frc611,frc1076,frc5962,66.05842116846023,frc4855,frc6753,frc4308,138.4827613634646,0.874254010526632,BLUE,True,0.015812053868636378
2018dal_qm101,frc663,frc188,frc3171,146.68684957999693,frc6964,frc27,frc4481,126.73439072101101,0.36953503650481734,RED,True,0.13655614320461668
2018dal_qm102,frc888,frc245,frc610,203.21710203748137,frc469,frc3175,frc2767,172.21946698056476,0.30365811991666936,BLUE,False,0.48489201395798764
2018dal_qm103,frc5243,frc1796,frc1024,192.2550023095701,frc2013,frc614,frc1189,168.5799371295247,0.3466308275353853,BLUE,False,0.4268912755270954
2018dal_qm104,frc4327,frc3950,frc4466,66.35693421902646,frc2729,frc7048,frc3683,126.57350498231861,0.8337239834652904,BLUE,True,0.027647713674651013
2018dal_qm105,frc623,frc6868,frc4027,115.59386151992592,frc2708,frc369,frc1076,119.86184742911821,0.5285369788804276,RED,False,0.2793513380440496
2018dal_qm106,frc4362,frc401,frc237,191.54420361380562,frc3534,frc5561,frc6964,117.10523221737475,0.11993484815508702,RED,True,0.014384367801983782
2018dal_qm107,frc4539,frc4855,frc145,153.9142443162704,frc329,frc5517,frc1305,142.33777104245237,0.42312661754438163,RED,True,0.1790361344745494
2018dal_qm108,frc27,frc2877,frc245,184.7723100994988,frc337,frc2170,frc5962,82.3064329855305,0.06045783459130925,RED,True,0.003655149763470109
2018dal_qm109,frc4481,frc888,frc6753,152.92626330541975,frc3637,frc33,frc2512,147.79345438031316,0.46569719921977354,BLUE,False,0.2854794829215943
2018dal_qm110,frc747,frc610,frc836,185.99699394372692,frc3171,frc3539,frc4811,129.34315805619337,0.17992382028147932,RED,True,0.03237258110468207
2018dal_qm111,frc469,frc3236,frc1468,136.26160107365112,frc141,frc1629,frc810,183.77097246934653,0.7810896355578946,BLUE,True,0.047921747660175415
2018dal_qm112,frc346,frc2706,frc3175,164.1320366398939,frc5030,frc7153,frc663,128.06411184723066,0.2757401171311707,BLUE,False,0.5245523779331704
2018dal_qm113,frc5148,frc1739,frc188,78.53186636655725,frc611,frc74,frc2783,133.003806859792,0.8112947409058702,BLUE,True,0.035609674809782665
2018dal_qm114,frc1189,frc5243,frc4308,138.28472934847423,frc2767,frc4466,frc4481,180.87451598660527,0.7577364394634645,BLUE,True,0.05869163276383962
,,,,,,,,,,,0.6432465851294286,0.1509866789801125
