Match,Red1,Red2,Red3,RedDP,Blue1,Blue2,Blue3,BlueDP,Pred,Result,Correct?,Brier
2018arc_qm55,frc4003,frc2200,frc612,221.15530143044853,frc4909,frc2202,frc4011,105.81424063119404,0.04359788315520712,RED,True,0.0019007754156150929
2018arc_qm56,frc6968,frc5216,frc7329,91.75875146257364,frc1114,frc4786,frc3381,137.34936898127242,0.772178686828841,BLUE,True,0.05190255073503128
2018arc_qm57,frc447,frc6860,frc5413,83.75557433007899,frc2075,frc5674,frc1322,164.28838436452784,0.896247208076102,BLUE,True,0.010764641832003667
2018arc_qm58,frc868,frc5407,frc694,212.22131907201887,frc6121,frc4557,frc1559,139.3614342785799,0.12446959336815519,RED,True,0.015492679673233903
2018arc_qm59,frc67,frc5724,frc1756,203.01596469740176,frc2549,frc870,frc4392,150.56299777171694,0.19712063010605843,RED,True,0.03885654281340951
2018arc_qm60,frc2228,frc4011,frc2377,68.90131505205807,frc3767,frc3928,frc6237,147.65551610204673,0.8917347313109876,BLUE,True,0.011721368404304055
2018arc_qm61,frc2202,frc6968,frc2620,101.79568114081661,frc4776,frc4909,frc4541,127.0027814472229,0.6625997241989392,BLUE,True,0.11383894611063189
2018arc_qm62,frc1262,frc7160,frc5531,133.06850990701298,frc2016,frc2200,frc4237,172.16770274785452,0.7401698192868369,BLUE,True,0.067511722809435
2018arc_qm63,frc2075,frc894,frc1259,165.84803811745292,frc5216,frc4521,frc5422,95.34068145962682,0.13149765576119868,RED,True,0.01729163347069071
2018arc_qm64,frc3381,frc5436,frc2220,91.21819193633834,frc6860,frc555,frc4003,136.36790053483298,0.7700952953214465,BLUE,True,0.0528561732333329
2018arc_qm65,frc447,frc6329,frc2177,104.82163757803353,frc3618,frc1325,frc7329,165.61629159048695,0.8358585682961598,RED,False,0.698659546194106
2018arc_qm66,frc6328,frc2081,frc3620,150.05992796050404,frc5674,frc3656,frc1660,166.80418383736176,0.6102384911766038,BLUE,True,0.15191403376029036
2018arc_qm67,frc5913,frc4786,frc1218,145.10173564527463,frc58,frc1923,frc612,169.16037215169285,0.6556913845221523,RED,False,0.4299311917365769
2018arc_qm68,frc4096,frc2830,frc1493,139.25309259402252,frc6875,frc303,frc1114,214.17289446119784,0.8814173604081263,BLUE,True,0.0140618424125762
2018arc_qm69,frc1259,frc4909,frc6121,173.35157528715328,frc5436,frc7160,frc67,159.3010687625218,0.40704573820431983,BLUE,False,0.35159475658166006
2018arc_qm70,frc868,frc4521,frc870,164.64609218180553,frc6237,frc6968,frc5531,90.80664628948111,0.12163949087361155,RED,True,0.014796165739991428
2018arc_qm71,frc3620,frc694,frc5216,179.6429154353832,frc6329,frc2200,frc2377,157.8508825059652,0.35813563362281364,RED,True,0.1282611320704142
2018arc_qm72,frc555,frc4786,frc1325,148.200119494286,frc2202,frc2075,frc4392,184.06301145459133,0.7231622201086001,RED,False,0.5229635965923993
2018arc_qm73,frc894,frc5413,frc303,125.96506592604297,frc4003,frc3767,frc4541,208.03002766266636,0.9000002552449021,BLUE,True,0.009999948951084725
2018arc_qm74,frc5407,frc4776,frc3656,165.8180774142802,frc612,frc4237,frc2830,157.3951491400151,0.4438583501249716,RED,True,0.1970102349756619
2018arc_qm75,frc447,frc2549,frc6328,114.87388297093827,frc6875,frc1923,frc2620,141.3198077423592,0.6699744885898404,BLUE,True,0.10891683818153736
2018arc_qm76,frc4557,frc5422,frc1660,92.96524963245156,frc4011,frc1756,frc3618,126.27552149113818,0.7092733236159047,BLUE,True,0.0845220003613425
2018arc_qm77,frc2177,frc2228,frc5674,83.32678635530453,frc1493,frc2220,frc1262,173.73878456467344,0.9183931989241757,BLUE,True,0.006659669981829158
2018arc_qm78,frc1559,frc3381,frc58,100.71511531995097,frc2016,frc1322,frc1114,178.75814741515194,0.8898826791969958,BLUE,True,0.012125824340831738
2018arc_qm79,frc7329,frc3928,frc4096,110.89992838713034,frc2081,frc6860,frc5913,109.36373201515019,0.4897188247525925,RED,True,0.2398245273170604
2018arc_qm80,frc1218,frc1923,frc67,222.6677318982321,frc3656,frc5724,frc5216,171.34229208859722,0.20194213459157598,RED,True,0.040780625723402186
2018arc_qm81,frc2202,frc868,frc5436,180.76447490410396,frc3767,frc3618,frc3620,164.70348900989507,0.39412137056550056,BLUE,False,0.3670889136054275
2018arc_qm82,frc4541,frc4237,frc6237,142.8836544960883,frc1756,frc4003,frc4786,199.97995859464356,0.821817559276741,RED,False,0.6753841007355798
2018arc_qm83,frc1660,frc2200,frc6875,142.06452586687405,frc2228,frc58,frc6968,70.77834423286153,0.1291344253976459,RED,True,0.01667569982278018
2018arc_qm84,frc4096,frc7160,frc6329,102.11347375617166,frc5422,frc2620,frc555,65.46234889024788,0.2726326806408334,RED,True,0.07432857855340666
2018arc_qm85,frc6121,frc2016,frc4392,176.9599107548767,frc1259,frc2177,frc4011,112.64971382105985,0.1516321267481041,RED,True,0.02299230186215311
2018arc_qm86,frc2830,frc2377,frc1322,128.67434351185614,frc7329,frc5531,frc5674,127.2206090839057,0.4902705677552703,RED,True,0.24036522960707507
2018arc_qm87,frc612,frc3381,frc6860,102.459643306165,frc1262,frc894,frc6328,148.49812773974466,0.7742812936111428,BLUE,True,0.05094893441385911
2018arc_qm88,frc1114,frc5413,frc4521,125.03792484782326,frc694,frc3928,frc5724,172.93479712509995,0.782858475554504,BLUE,True,0.04715044163851392
2018arc_qm89,frc2549,frc5913,frc2075,115.98668937698379,frc303,frc4776,frc2220,157.48889037487953,0.7523509178985632,RED,False,0.5660319036628106
2018arc_qm90,frc1325,frc447,frc870,183.53361026978817,frc1218,frc4909,frc4557,150.37985803080105,0.2915915744747132,RED,True,0.0850256463046422
2018arc_qm91,frc1493,frc2081,frc4003,208.11617116743247,frc1559,frc5407,frc5216,144.71469754670102,0.15478858083556807,RED,True,0.02395950475708919
2018arc_qm92,frc2620,frc3618,frc2830,122.58208825110344,frc6121,frc2228,frc3381,73.69305672268382,0.21265976696383856,BLUE,False,0.6199046425574369
2018arc_qm93,frc612,frc5436,frc6968,123.93699149425149,frc2377,frc2016,frc5413,110.24756907336797,0.40938122322617976,BLUE,False,0.3488305394778037
2018arc_qm94,frc1114,frc2177,frc5531,134.3627728166789,frc3656,frc6860,frc2549,126.9749033832544,0.45070945282529357,RED,True,0.20313901086607553
2018arc_qm95,frc1262,frc4557,frc5913,154.32442371372332,frc4392,frc4541,frc1322,171.06884888510174,0.6102395692751689,BLUE,True,0.15191319335880588
2018arc_qm96,frc67,frc7329,frc2200,186.74835393791284,frc303,frc4237,frc1660,174.5367289206211,0.4189812050696195,RED,True,0.17554525020159054
2018arc_qm97,frc1756,frc694,frc2220,171.58087810180507,frc4909,frc4096,frc868,154.73275795857745,0.389100284922061,RED,True,0.15139903172642905
2018arc_qm98,frc4776,frc6875,frc1559,126.42618036407423,frc6329,frc1259,frc5724,179.79834640685135,0.8067453728101609,BLUE,True,0.0373473509302837
2018arc_qm99,frc3928,frc2202,frc7160,119.4210080944569,frc894,frc5674,frc1218,150.86642395984944,0.6988709674717939,RED,False,0.4884206291749612
2018arc_qm100,frc3620,frc6237,frc5422,104.58770211502045,frc1493,frc1325,frc1923,215.68080023431807,0.9514056778768508,BLUE,True,0.0023614081426083858
2018arc_qm101,frc58,frc3767,frc4786,152.95693938776668,frc4521,frc447,frc2081,119.05131088295647,0.2874507249734031,RED,True,0.08262791928773504
2018arc_qm102,frc555,frc4011,frc2075,88.28594007672318,frc6328,frc870,frc5407,154.98013594572086,0.8563976459198119,BLUE,True,0.020621636097371707
2018arc_qm103,frc4392,frc2228,frc7329,110.64773552409503,frc5413,frc694,frc2549,116.17937950128382,0.536958864284981,BLUE,True,0.21440709336425468
2018arc_qm104,frc5216,frc1322,frc4096,130.27912666955925,frc4541,frc2177,frc612,127.42009622623479,0.48087224367966164,RED,True,0.23123811474151187
2018arc_qm105,frc6237,frc1493,frc4557,147.05768272270754,frc2202,frc6329,frc3381,114.42491788962082,0.29448132575207703,BLUE,False,0.49775659971254677
2018arc_qm106,frc5913,frc1559,frc894,100.33826968761068,frc1756,frc3656,frc5436,183.31360031180998,0.9021726618125152,RED,False,0.8139155117218789
2018arc_qm107,frc2620,frc870,frc2081,135.42588546794082,frc2220,frc1114,frc2377,157.00490749953383,0.6405522867121948,BLUE,True,0.12920265858783223
2018arc_qm108,frc2830,frc5531,frc1259,162.60232743029772,frc447,frc4003,frc2075,193.71365383898024,0.6969851485492082,BLUE,True,0.0918180001997454
2018arc_qm109,frc6875,frc4011,frc868,143.82087324262105,frc4786,frc1262,frc6860,146.92728501916338,0.5207809796211434,RED,False,0.27121282873515784
2018arc_qm110,frc58,frc555,frc4909,98.80421978346484,frc3620,frc4237,frc3928,157.87224778001092,0.8294171141050395,BLUE,True,0.02909852096025312
2018arc_qm111,frc5724,frc303,frc5407,186.13827911946623,frc6968,frc5422,frc7160,49.068166349952506,0.024844784120974732,BLUE,False,0.9509276950560684
2018arc_qm112,frc6328,frc1218,frc3767,179.00797104760562,frc2200,frc6121,frc4776,153.61019553650166,0.33625990302396735,BLUE,False,0.4405509163337532
2018arc_qm113,frc5674,frc3618,frc1923,169.8396507394201,frc2016,frc4521,frc67,176.52650137479128,0.544639669637989,BLUE,True,0.20735303046739975
2018arc_qm114,frc1660,frc2620,frc1114,146.58295208135928,frc1325,frc5913,frc868,205.12107550841137,0.8274003711251453,BLUE,True,0.029790631887737572
,,,,,,,,,,,0.6361285335066024,0.17141200648925106
