Match,Red1,Red2,Red3,RedDP,Blue1,Blue2,Blue3,BlueDP,Pred,Result,Correct?,Brier
2018new_qm41,frc3737,frc5654,frc3164,142.89875936906358,frc118,frc3309,frc5104,195.90929648020364,0.8052313404175194,BLUE,True,0.037934830755556204
2018new_qm42,frc1700,frc3501,frc1982,80.63995907409202,frc1251,frc5554,frc1011,140.63868542251913,0.8329138426517377,BLUE,True,0.027917783977408257
2018new_qm43,frc3140,frc1723,frc4125,153.82006982690675,frc6844,frc1648,frc3473,144.28409573146843,0.4365148685383681,BLUE,False,0.3175154933783326
2018new_qm44,frc3853,frc2367,frc5199,129.27016340121622,frc832,frc4061,frc7303,134.9013084723951,0.5376211763528718,RED,False,0.2890365292630456
2018new_qm45,frc7137,frc3128,frc5700,94.94896452079922,frc1678,frc3310,frc2403,247.20837083625145,0.9833184661124253,BLUE,True,0.0002782735728423015
2018new_qm46,frc5654,frc624,frc971,217.47019196498704,frc4468,frc812,frc5849,112.57937012413437,0.05687341023095422,RED,True,0.0032345847912984083
2018new_qm47,frc2980,frc3472,frc5554,118.97722707443512,frc118,frc6891,frc4513,181.39651363272452,0.8417396483084453,BLUE,True,0.025046338917534588
2018new_qm48,frc6474,frc3737,frc687,155.03961329713417,frc1700,frc2840,frc5802,113.26528602773229,0.2462940636834504,RED,True,0.06066076580570751
2018new_qm49,frc6844,frc4270,frc3158,52.70562667374453,frc2367,frc5726,frc7303,102.78104902036486,0.7926102335862524,RED,False,0.6282309823856536
2018new_qm50,frc5098,frc3501,frc1868,99.72269748093822,frc6814,frc6510,frc1648,137.27190229775866,0.7321094688850345,BLUE,True,0.07176533666105832
2018new_qm51,frc1619,frc6377,frc7067,154.54901963503877,frc5199,frc7128,frc7137,90.2433378470547,0.15164767862283524,RED,True,0.02299701843169472
2018new_qm52,frc3128,frc6871,frc3310,166.82006800823618,frc3164,frc6508,frc4125,113.40881647941768,0.19309152503036842,RED,True,0.03728433703855339
2018new_qm53,frc832,frc7134,frc3140,115.84163059408002,frc5104,frc604,frc968,147.64004390663362,0.70085623792807,BLUE,True,0.08948699038654749
2018new_qm54,frc3481,frc6645,frc2905,125.27061042464081,frc5663,frc1011,frc3473,164.95384189428313,0.7431658274224809,BLUE,True,0.06596379220357884
2018new_qm55,frc5997,frc1678,frc3853,185.79224011527847,frc1723,frc1982,frc6424,160.53851781847322,0.3371212678776839,RED,True,0.11365074925545708
2018new_qm56,frc7190,frc4576,frc1251,112.55722066724582,frc3309,frc4061,frc5098,154.75210972118418,0.7557902324906752,BLUE,True,0.059638410546958454
2018new_qm57,frc6814,frc5554,frc687,122.78709142901783,frc6377,frc6844,frc624,125.3457598653253,0.5171199090962953,BLUE,True,0.23317318219117006
2018new_qm58,frc3128,frc6474,frc3140,154.50862387478702,frc971,frc7303,frc1619,194.1637513777025,0.7430221783420966,BLUE,True,0.0660376008240412
2018new_qm59,frc3481,frc5654,frc1648,212.49171326140095,frc5726,frc1700,frc6510,86.84915530675933,0.03344019152238948,RED,True,0.0011182464090540893
2018new_qm60,frc2905,frc7137,frc1723,99.8735421741789,frc604,frc3737,frc6645,147.25612559002735,0.780508634793765,BLUE,True,0.048176459400096835
2018new_qm61,frc5700,frc4061,frc2403,146.79700747970503,frc2840,frc4125,frc832,125.85138715971841,0.3633616407285317,RED,True,0.13203168195293055
2018new_qm62,frc3853,frc118,frc5849,185.40185094496258,frc6871,frc7190,frc5997,118.23846047357078,0.1420643357691332,RED,True,0.020182275497525014
2018new_qm63,frc4576,frc6424,frc1678,171.9827334991732,frc4513,frc2367,frc1011,173.5762702224273,0.5106648179944787,BLUE,True,0.23944892034837664
2018new_qm64,frc3164,frc5802,frc3310,182.82494538172008,frc968,frc3501,frc6891,86.31152896599076,0.07017045814487251,RED,True,0.0049238931962613045
2018new_qm65,frc1251,frc5199,frc7134,81.63752038735007,frc7128,frc3472,frc6508,139.55478198050386,0.8250135065489177,RED,False,0.6806472859881411
2018new_qm66,frc3473,frc3309,frc1868,153.84571522285174,frc7067,frc4468,frc3158,92.82110974845584,0.16329847367849987,RED,True,0.026666391505727714
2018new_qm67,frc5663,frc5104,frc4270,114.47692094714156,frc812,frc2980,frc1982,90.37268326630338,0.3440330289192486,BLUE,False,0.4302926671488554
2018new_qm68,frc3140,frc5849,frc624,175.3506372388092,frc3737,frc1011,frc4061,154.71486338212168,0.3652828989394282,RED,True,0.13343159625759254
2018new_qm69,frc2403,frc3164,frc4513,181.57870890916925,frc7303,frc1700,frc3481,102.3435940845192,0.10702841524879897,RED,True,0.011455081670669344
2018new_qm70,frc968,frc6844,frc118,156.84471511025836,frc1619,frc4576,frc2905,142.38757973082159,0.40442069615682946,RED,True,0.16355609947997457
2018new_qm71,frc5802,frc6508,frc4468,149.8202692844471,frc1678,frc832,frc6814,157.06689529514486,0.5483541400582176,BLUE,True,0.20398398280255214
2018new_qm72,frc3473,frc5700,frc3501,99.10712527426577,frc971,frc4270,frc5997,133.10468658752382,0.7130531684659184,BLUE,True,0.08233848412744862
2018new_qm73,frc5654,frc7128,frc604,157.976026093163,frc4125,frc5554,frc2367,129.48540386120706,0.31803543156607134,BLUE,False,0.4650756725992745
2018new_qm74,frc3310,frc2980,frc687,153.16104834689412,frc6424,frc5199,frc3309,156.1821759265032,0.520211083917617,RED,False,0.2706195718307419
2018new_qm75,frc6645,frc5098,frc812,109.79080376733269,frc7134,frc3158,frc6871,62.55478198050386,0.22016435801306067,RED,True,0.04847234453930315
2018new_qm76,frc6891,frc1251,frc2840,74.09737052729794,frc6510,frc7137,frc3853,101.24577653379666,0.6741198154385273,BLUE,True,0.10619789468981952
2018new_qm77,frc1648,frc1982,frc5104,169.14056709845363,frc1868,frc7190,frc6377,125.48423700736743,0.23706014979936577,RED,True,0.05619751462289774
2018new_qm78,frc5663,frc7067,frc1723,160.494832218344,frc5726,frc3128,frc3472,146.41856940771493,0.40687930612931184,RED,True,0.16555076975627026
2018new_qm79,frc6474,frc6508,frc6424,139.21000287783036,frc5849,frc4270,frc5554,114.07902606853135,0.3378560780385452,RED,True,0.11414672946758757
2018new_qm80,frc624,frc6871,frc1700,115.73018765865285,frc1678,frc3473,frc968,196.63416419435356,0.897167664551842,BLUE,True,0.010574489213722482
2018new_qm81,frc6814,frc7303,frc3309,104.0524727687771,frc3481,frc812,frc7137,107.96648235141751,0.5261747134702878,RED,False,0.2768598290955394
2018new_qm82,frc3737,frc832,frc7128,144.5259033964098,frc971,frc3158,frc1982,150.19961842807982,0.5379044956254202,BLUE,True,0.2135322551631973
2018new_qm83,frc5199,frc118,frc3140,186.1074776187071,frc2403,frc5098,frc5802,172.97579007496074,0.4129966553765545,RED,True,0.1705662373522205
2018new_qm84,frc5726,frc6474,frc6377,115.63995907409202,frc5997,frc1251,frc3310,157.11200264774968,0.7522004453982509,BLUE,True,0.06140461926082522
2018new_qm85,frc7067,frc3853,frc2980,88.37596241705407,frc4576,frc5700,frc5654,118.36045388649055,0.6905757011624853,RED,False,0.47689479903605825
2018new_qm86,frc6510,frc687,frc4061,152.47824728603,frc3128,frc5104,frc2905,115.72757485442214,0.2721044589656816,BLUE,False,0.5298319186576431
2018new_qm87,frc4468,frc6891,frc7190,93.10732655047671,frc1011,frc604,frc6844,120.41856940771493,0.6750768656620157,BLUE,True,0.10557504322801976
2018new_qm88,frc6645,frc2367,frc3472,131.33583100086872,frc1648,frc1868,frc3164,158.06026737834938,0.6716211874649216,BLUE,True,0.10783264452194816
2018new_qm89,frc7134,frc4513,frc1619,179.68880917854875,frc3501,frc1723,frc2840,127.42344678119883,0.19791679538918536,RED,True,0.03917105789712466
2018new_qm90,frc3853,frc4125,frc3309,151.92601676162656,frc5098,frc5663,frc1700,110.16791550043436,0.24637471893921226,RED,True,0.060700502132375836
2018new_qm91,frc1251,frc2905,frc6424,101.44358597791724,frc5654,frc3140,frc6871,138.05876450000923,0.7271764225489561,BLUE,True,0.07443270441318575
2018new_qm92,frc604,frc3158,frc5554,141.86982983586404,frc5199,frc6814,frc3128,106.49399175433527,0.27945605249710437,RED,True,0.07809568527726435
2018new_qm93,frc2367,frc968,frc6508,140.4696897194573,frc5997,frc7067,frc3737,121.78979985386232,0.37750777992753004,RED,True,0.14251212390581244
2018new_qm94,frc6891,frc1678,frc4061,152.3142068202834,frc687,frc6377,frc812,129.88573560788868,0.3542280772003631,RED,True,0.1254775306770664
2018new_qm95,frc6645,frc2403,frc7128,146.94408714731532,frc2980,frc3501,frc6844,43.35561245910969,0.05877291974781,BLUE,False,0.8859084166000626
2018new_qm96,frc7137,frc4125,frc1982,91.18254943955668,frc7134,frc4468,frc6474,89.04409763756615,0.4856900507479805,BLUE,False,0.26451472389961495
2018new_qm97,frc5849,frc5726,frc3473,125.39905991377928,frc3472,frc4576,frc3164,115.11200264774968,0.43157496966480946,BLUE,False,0.3231070151115623
2018new_qm98,frc1011,frc1868,frc6510,134.33583100086872,frc5802,frc1619,frc5700,184.24648978454871,0.7918841515939911,RED,False,0.627080509545735
2018new_qm99,frc7303,frc5663,frc2840,128.70318798700256,frc3310,frc1648,frc118,264.7589303363094,0.9744886598196633,BLUE,True,0.0006508284777968638
2018new_qm100,frc4270,frc7190,frc832,121.52287040040498,frc1723,frc624,frc3481,211.23438118338055,0.9169764884569885,BLUE,True,0.006892903468932557
2018new_qm101,frc5104,frc971,frc1251,142.19717974133783,frc4513,frc6844,frc7067,119.63790091260462,0.3534273394555119,RED,True,0.12491088427460165
2018new_qm102,frc1700,frc3128,frc4468,102.82026928444712,frc7128,frc5997,frc4576,111.16303812695045,0.5556117987655288,RED,False,0.30870447092746645
2018new_qm103,frc3309,frc2367,frc2403,175.39074245638778,frc6474,frc6510,frc6871,112.17523156066024,0.15544110053471105,RED,True,0.024161935735442147
2018new_qm104,frc968,frc1619,frc1648,232.02204647377175,frc1678,frc5849,frc2980,147.2791877736932,0.0937293954196844,RED,True,0.008785199565739556
2018new_qm105,frc812,frc5726,frc3501,94.09493184055599,frc6377,frc6424,frc832,138.10998501133702,0.7646725634219312,BLUE,True,0.055379002406404976
2018new_qm106,frc5554,frc2905,frc3164,109.86007508889622,frc5098,frc1723,frc5700,130.50130781456113,0.6347509871066084,RED,False,0.4029088156328137
2018new_qm107,frc3472,frc6814,frc3737,111.33398662338962,frc4061,frc3310,frc3853,183.73133988005253,0.8741745557394733,BLUE,True,0.0158320424233589
2018new_qm108,frc4125,frc5199,frc7303,105.25797178617701,frc6645,frc5104,frc624,154.73018765865285,0.7899428959914221,BLUE,True,0.04412398694447052
2018new_qm109,frc3140,frc4513,frc6508,179.94850458204508,frc5663,frc1868,frc6891,109.78104902036486,0.1325404885897203,RED,True,0.01756698111560178
2018new_qm110,frc5654,frc7137,frc5802,138.82518139992231,frc7190,frc3473,frc3158,126.71538142071236,0.4196450279390029,RED,True,0.17610194947392652
2018new_qm111,frc1011,frc971,frc7134,138.27016340121622,frc4270,frc687,frc118,168.25588362520583,0.6905827310012329,BLUE,True,0.0957390463546554
2018new_qm112,frc1982,frc604,frc6871,129.27016340121622,frc2840,frc3481,frc1619,188.6459967217526,0.8305799593826902,BLUE,True,0.028703150162770887
,,,,,,,,,,,0.6714652206756397,0.14333554211171595
