Match,Red1,Red2,Red3,RedDP,Blue1,Blue2,Blue3,BlueDP,Pred,Result,Correct?,Brier
2018tur_qm75,frc6888,frc1744,frc6822,71.41899166215597,frc2557,frc7287,frc2478,170.10855244578335,0.9335372053470439,BLUE,True,0.0044173030730810135
2018tur_qm76,frc120,frc2655,frc2059,183.8845547113097,frc4627,frc4189,frc1318,187.56336561483664,0.5246044574112246,BLUE,True,0.22600092191327614
2018tur_qm77,frc2231,frc2122,frc4603,198.77999814720778,frc2046,frc2637,frc5522,172.03687319483106,0.3282684667784698,RED,True,0.10776018628108734
2018tur_qm78,frc3847,frc2130,frc6314,155.73976828813193,frc7057,frc5449,frc6131,89.25796996750643,0.1443031372945181,RED,True,0.020823395433040542
2018tur_qm79,frc1533,frc5344,frc364,186.17783073605716,frc2102,frc2471,frc5045,171.66363708771047,0.40405278301127695,BLUE,False,0.35515308543660407
2018tur_qm80,frc3663,frc2658,frc5818,160.65448259662477,frc3593,frc360,frc6445,135.1458273547064,0.3355976390043778,RED,True,0.11262577530531266
2018tur_qm56,frc5986,frc4146,frc5716,140.64483644757593,frc5449,frc1806,frc2630,177.45241841414733,0.7281972277080346,BLUE,True,0.07387674702559797
2018tur_qm81,frc2341,frc2059,frc5417,143.13837675603085,frc568,frc5908,frc5716,98.00198532765076,0.2299678386828712,RED,True,0.052885206828471074
2018tur_qm82,frc4698,frc2848,frc5584,150.33583100086872,frc5468,frc4146,frc2046,191.54199839168243,0.750871187215783,BLUE,True,0.062065165359273415
2018tur_qm83,frc2642,frc6131,frc4984,171.2159432682273,frc2655,frc7057,frc6822,84.68051035562635,0.089731240898112,RED,True,0.008051695593115008
2018tur_qm84,frc5986,frc3512,frc2637,143.42832415468274,frc7079,frc2130,frc2102,148.54482855409034,0.5341941774832879,RED,False,0.2853634192570465
2018tur_qm85,frc1102,frc2557,frc2231,222.27224739726898,frc7063,frc2478,frc1318,151.6872745008621,0.1312605040690745,BLUE,False,0.7547083117903185
2018tur_qm86,frc120,frc1296,frc4603,120.6521525078018,frc1538,frc987,frc1806,209.91012247530824,0.9160473249240082,BLUE,True,0.007048051652415055
2018tur_qm87,frc6952,frc3478,frc6941,137.27260208795818,frc2122,frc6314,frc6888,139.7092008656796,0.5163037413277787,RED,False,0.2665695533090618
