Match,Red1,Red2,Red3,RedDP,Blue1,Blue2,Blue3,BlueDP,Pred,Result,Correct?,Brier
2018carv_qm71,frc4171,frc343,frc7111,72.09493184055599,frc3238,frc4944,frc6832,93.64634229798922,0.6403820536841575,BLUE,True,0.1293250673124242
2018carv_qm72,frc2556,frc3991,frc2910,154.07141311148075,frc4501,frc418,frc1477,114.85547219602233,0.2592294751385237,RED,True,0.06719992078059446
2018carv_qm73,frc341,frc7301,frc4911,122.29246402528057,frc3145,frc1369,frc4192,105.84373212140375,0.3916450937764116,RED,True,0.15338587947913424
2018carv_qm74,frc1378,frc3132,frc6413,88.29879511444541,frc1769,frc7123,frc2811,129.60541044264693,0.7513739399934486,RED,False,0.5645627977012785
2018carv_qm75,frc108,frc6800,frc2429,83.5206359137109,frc16,frc5829,frc3834,117.72513616768018,0.7141854888789038,BLUE,True,0.08168993476739124
2018carv_qm76,frc932,frc5803,frc2152,155.21072023330984,frc5499,frc1690,frc1414,172.93146248976288,0.6164387155324575,BLUE,True,0.14711925894239103
2018carv_qm77,frc2415,frc4306,frc5006,114.30358383602584,frc801,frc6502,frc580,128.99276274523595,0.5970748522036663,BLUE,True,0.16234867472669737
2018carv_qm78,frc3229,frc3753,frc5987,137.8500137160923,frc100,frc4013,frc6988,66.2433378470547,0.12817248523232547,RED,True,0.01642818597063069
2018carv_qm79,frc4795,frc1425,frc6846,157.85678056493865,frc4265,frc5026,frc5458,120.6521525078018,0.26970380961429374,BLUE,False,0.5333325256918757
2018carv_qm80,frc2928,frc4911,frc343,137.18195693047952,frc6413,frc1410,frc6800,104.03170292764543,0.29161092236104325,RED,True,0.08503693004025839
2018carv_qm81,frc1690,frc1369,frc2811,182.42129147678367,frc1466,frc6902,frc2556,101.79568114081661,0.10352197553616742,RED,True,0.010716799418910846
2018carv_qm82,frc5829,frc2723,frc3991,87.41125334748907,frc4499,frc3238,frc6502,140.29966429336565,0.8047180076556478,BLUE,True,0.03813505653397962
2018carv_qm83,frc2152,frc2415,frc5987,131.14893919314275,frc7301,frc1378,frc744,95.90786235846062,0.2801831648267312,RED,True,0.07850260585232324
2018carv_qm84,frc4795,frc7123,frc4192,127.04996316226624,frc6988,frc6832,frc2910,119.97648127092476,0.45279422700577315,BLUE,False,0.29943415799820927
2018carv_qm85,frc342,frc341,frc4501,115.79666952370728,frc4944,frc6838,frc5803,148.74716378212688,0.7072830037726726,BLUE,True,0.08568323988034919
2018carv_qm86,frc3132,frc2928,frc932,121.11629274265668,frc580,frc5026,frc16,166.20449580156372,0.7698036084308513,BLUE,True,0.05299037869145685
2018carv_qm87,frc3145,frc175,frc6985,149.70965344667613,frc5458,frc4171,frc1410,76.94652583405727,0.12475218377406595,BLUE,False,0.7660587398082664
2018carv_qm88,frc3753,frc3834,frc5499,89.70806536048649,frc7111,frc6846,frc1421,80.71050404722844,0.44006385392808856,BLUE,False,0.31352848767786495
2018carv_qm89,frc801,frc5006,frc1477,113.00875557600497,frc418,frc1414,frc100,126.10771958352862,0.5867909235224231,BLUE,True,0.17074174088345198
2018carv_qm90,frc2429,frc1622,frc4265,105.44837312482346,frc3229,frc5805,frc4306,129.3234185526504,0.6545808097673845,RED,False,0.42847603651572486
2018carv_qm91,frc1425,frc1769,frc6902,119.66572745639957,frc4013,frc108,frc2415,95.02366123543624,0.340790667596166,BLUE,False,0.43455694392830846
2018carv_qm92,frc6502,frc1690,frc16,222.59999335857702,frc175,frc4795,frc6832,128.06374468216563,0.07370400392350986,RED,True,0.005432280194356757
2018carv_qm93,frc3145,frc2556,frc5026,141.10712527426577,frc1421,frc6413,frc5829,105.26284734099035,0.27693756528166735,RED,True,0.07669441506413777
2018carv_qm94,frc7123,frc6988,frc580,97.62532695364028,frc1477,frc342,frc5499,153.02094900971474,0.8150518132707076,BLUE,True,0.034205831774453195
2018carv_qm95,frc7301,frc2811,frc6800,130.38402077626984,frc4171,frc4501,frc4265,67.71294273397041,0.15736435347074998,BLUE,False,0.7100348328017673
2018carv_qm96,frc1769,frc6846,frc1466,58.47692094714157,frc5803,frc801,frc3238,146.8193111679209,0.9141427590884968,BLUE,True,0.00737146581693589
2018carv_qm97,frc4192,frc744,frc5805,131.3166770192077,frc5006,frc4013,frc3991,77.56209804072972,0.1916633327009969,RED,True,0.03673483310205303
2018carv_qm98,frc5458,frc3229,frc7111,83.84405891876688,frc2928,frc1414,frc4499,123.98113006442458,0.7454782732370268,BLUE,True,0.06478130939440561
2018carv_qm100,frc1369,frc6838,frc2152,74.76343240129951,frc1410,frc4306,frc1425,165.60737591697293,0.919255779810082,BLUE,True,0.006519629094077962
2018carv_qm101,frc341,frc418,frc3132,143.01028754456453,frc6985,frc108,frc3753,111.73470951986212,0.3020868736893338,RED,True,0.09125647925539551
2018carv_qm102,frc1622,frc3834,frc4911,112.55973983306919,frc100,frc1378,frc2723,92.47935963388352,0.36873744159430055,RED,True,0.13596730083351022
2018carv_qm103,frc7111,frc5803,frc175,150.74514211932572,frc6413,frc2556,frc4013,86.7956811408166,0.15287877074738213,RED,True,0.02337191854523062
2018carv_qm104,frc3238,frc5026,frc6988,109.55999414215222,frc744,frc801,frc6800,122.6986661257933,0.5870486791270781,BLUE,True,0.17052879341069085
2018carv_qm105,frc2415,frc5805,frc932,150.62234402970086,frc5987,frc5458,frc4499,125.801635938142,0.3397169746018487,BLUE,False,0.43597367362893574
2018carv_qm106,frc6502,frc108,frc1421,157.11190005842562,frc6838,frc1477,frc2811,152.59221783797426,0.46978409360463474,RED,True,0.22069709460392822
2018carv_qm107,frc343,frc1410,frc3753,114.79568114081661,frc5829,frc1414,frc580,107.64055338335488,0.45225265276047166,RED,True,0.20453246192888375
2018carv_qm108,frc342,frc100,frc1690,142.85300714713776,frc6846,frc2429,frc1378,53.695871926776704,0.0841605335455528,RED,True,0.007082995406672117
2018carv_qm109,frc1769,frc16,frc5006,127.42344678119883,frc4911,frc4265,frc6985,154.91192522254624,0.676116882907796,RED,False,0.4571340393529544
2018carv_qm110,frc2928,frc4944,frc418,129.45862776455215,frc1622,frc4192,frc1425,170.10190714751326,0.7480413236550038,RED,False,0.5595658218955301
2018carv_qm111,frc2152,frc7123,frc341,116.40004829666998,frc3991,frc1466,frc4171,78.79324245407466,0.2675881704291015,RED,True,0.07160342895359387
2018carv_qm112,frc3834,frc3132,frc2723,77.84138366123949,frc7301,frc3229,frc4795,113.72366789385677,0.7232661538826172,BLUE,True,0.07658162158691932
2018carv_qm113,frc3145,frc5499,frc6832,111.55965935398777,frc4306,frc4501,frc6902,58.09005446707207,0.19284821372066835,RED,True,0.03719043353525257
2018carv_qm114,frc2910,frc1769,frc5458,114.05921967777097,frc1369,frc6800,frc1421,137.0968247154263,0.6494937072830288,BLUE,True,0.1228546612341951
2018carv_qm99,frc343,frc2910,frc4944,165.62005009400758,frc5987,frc2429,frc932,127.03278035148692,0.2624748300852885,RED,True,0.06889303642830107
,,,,,,,,,,,0.6412213740458015,0.15647312413436712
