Match,Red1,Red2,Red3,RedDP,Blue1,Blue2,Blue3,BlueDP,Pred,Result,Correct?,Brier
2018dar_qm99,frc3504,frc4028,frc6869,156.57185278769757,frc125,frc772,frc4122,179.9759963348456,0.6517245422694826,BLUE,True,0.12129579445740139
2018dar_qm100,frc5339,frc3844,frc4946,97.1828039741512,frc2501,frc3535,frc4905,124.4792682031941,0.6749900665461889,RED,False,0.45561158993602846
2018dar_qm101,frc548,frc4645,frc3117,80.63995907409202,frc176,frc6193,frc2337,226.69087336188878,0.9803609906547803,BLUE,True,0.0003856906880616256
2018dar_qm102,frc6947,frc234,frc1519,131.0540768329241,frc1711,frc3130,frc157,138.40566869487824,0.5490500693722938,BLUE,True,0.203355839933133
2018dar_qm103,frc51,frc5740,frc5914,100.40246141784883,frc4198,frc2834,frc3542,168.29218632771358,0.8602894531086093,BLUE,True,0.01951903691269149
2018dar_qm104,frc3274,frc772,frc2481,205.65709681199388,frc857,frc4917,frc78,203.7109367268081,0.48697620478540826,RED,True,0.2371458240271999
2018dar_qm105,frc4028,frc4905,frc4458,136.3905945375058,frc5434,frc2194,frc977,135.8618793303479,0.49646107143897844,RED,True,0.24647359545433845
2018dar_qm107,frc111,frc177,frc1391,192.00751781293394,frc250,frc3695,frc3504,128.65459119454374,0.15495871000614547,RED,True,0.02401220180676869
2018dar_qm108,frc3572,frc2791,frc6936,128.23462147532132,frc1418,frc4122,frc4645,105.18039821072998,0.3504050080286034,RED,True,0.12278366965152562
2018dar_qm109,frc365,frc247,frc125,187.2477029622014,frc5883,frc5339,frc865,148.73495921300375,0.2628612818188085,BLUE,False,0.54337348984181
2018dar_qm110,frc5492,frc3461,frc5443,102.46355786232132,frc176,frc3844,frc3536,192.57569710678248,0.9177894613184422,BLUE,True,0.006758572670311913
2018dar_qm111,frc548,frc1018,frc578,126.21098145124915,frc5036,frc3535,frc5406,181.20942056727245,0.8134434042762991,BLUE,True,0.03480336340801637
2018dar_qm112,frc56,frc494,frc177,236.75546792139306,frc6590,frc6823,frc2481,174.24495464815587,0.15793524447431628,TIE,False,0.11700829697284577
2018dar_qm78,frc78,frc157,frc1418,145.48776895561042,frc3117,frc4905,frc5492,102.5341231705206,0.24047968610267814,RED,True,0.05783047942804261
2018dar_qm106,frc2501,frc4946,frc1625,161.58917994815636,frc6869,frc5234,frc2451,184.79220140887432,0.6505012848102456,RED,False,0.42315192153978026
,,,,,,,,,,,0.6434095891163802,0.14699590464642345
