Match,Red1,Red2,Red3,RedDP,Blue1,Blue2,Blue3,BlueDP,Pred,Result,Correct?,Brier
2018cars_qm73,frc5254,frc5846,frc3044,151.18610164129416,frc2987,frc5123,frc422,133.57641237671072,0.3842645547025187,BLUE,False,0.3791301385956875
2018cars_qm74,frc5484,frc4361,frc467,101.47963380312837,frc103,frc3624,frc7028,96.35621792700718,0.46575977678272157,RED,True,0.2169321696686906
2018cars_qm75,frc217,frc2537,frc1640,218.98977749058596,frc4004,frc1885,frc3359,146.20067309072724,0.12467626162044824,RED,True,0.015544170211650455
2018cars_qm76,frc133,frc6334,frc225,235.30184015105368,frc2846,frc4230,frc1816,104.6472751343179,0.029364134626468547,RED,True,0.0008622524023613691
2018cars_qm77,frc7225,frc6806,frc5546,133.95936192937012,frc6909,frc6880,frc3936,114.5134661976928,0.3727004458124398,BLUE,False,0.3935047306839118
2018cars_qm78,frc191,frc3940,frc1100,130.63460871744175,frc1731,frc190,frc4253,185.46864605900686,0.8127745052040036,RED,False,0.6606023963096129
2018cars_qm79,frc4967,frc3015,frc5404,159.84194399119167,frc1918,frc4130,frc88,199.1677378570858,0.7413349278212922,BLUE,True,0.06690761956521613
2018cars_qm80,frc5050,frc2502,frc7028,131.11734619409418,frc2137,frc3990,frc2832,143.12872414230526,0.5797130577300913,RED,False,0.33606722930277216
2018cars_qm81,frc217,frc1736,frc6334,196.78849632795735,frc467,frc5846,frc25,176.80324960842808,0.3693305347074965,RED,True,0.13640504386732527
2018cars_qm82,frc272,frc1507,frc4230,114.40370909632644,frc3936,frc5484,frc422,146.99514217344938,0.7052887069371363,RED,False,0.49743216013305774
2018cars_qm83,frc5254,frc1731,frc2338,179.48608856058348,frc6909,frc133,frc3357,218.1293242437307,0.7378151384849663,BLUE,True,0.06874090160765742
2018cars_qm84,frc3359,frc2604,frc103,84.22683735823497,frc1100,frc5016,frc2225,118.1657940270951,0.7127320112086951,BLUE,True,0.08252289738420127
2018cars_qm86,frc190,frc5546,frc6548,150.58841640634841,frc88,frc2987,frc384,197.70092038249712,0.7792673145519314,BLUE,True,0.04872291842511598
2018cars_qm85,frc3624,frc2771,frc6880,163.25102027975538,frc1640,frc71,frc2846,190.96999366376343,0.6774668263853771,BLUE,True,0.10402764808192046
2018cars_qm87,frc4130,frc1816,frc5505,145.89098755397907,frc1885,frc3940,frc7225,159.63799906287667,0.5909915389546179,BLUE,True,0.16728792120671188
2018cars_qm88,frc4253,frc225,frc5123,198.18195849968882,frc5050,frc4004,frc5404,156.08927867117615,0.24471521433838278,BLUE,False,0.570455107451915
2018cars_qm89,frc4145,frc2137,frc191,146.1949143755051,frc3276,frc2586,frc4967,154.9708482505597,0.5584734699302123,RED,False,0.31189261661589174
2018cars_qm90,frc1918,frc862,frc3015,204.97632992172828,frc4361,frc3044,frc2537,129.2611727163115,0.11637488065528748,RED,True,0.013543112847532403
2018cars_qm91,frc3604,frc6806,frc3990,162.75827909909745,frc2234,frc4476,frc5846,149.6476151344977,0.413133123826872,BLUE,False,0.3444127303492055
2018cars_qm92,frc88,frc3359,frc272,132.3890420578776,frc2846,frc2832,frc3357,186.85502020669378,0.8112702999299417,BLUE,True,0.03561889968853416
2018cars_qm93,frc2604,frc1736,frc7225,106.56365177397538,frc384,frc5404,frc5484,161.36713156394813,0.8126499729136223,BLUE,True,0.03510003264926646
2018cars_qm94,frc2225,frc7028,frc4145,124.30023685642729,frc422,frc1731,frc1507,201.0283593229068,0.8863851728305047,BLUE,True,0.012908328952754296
2018cars_qm95,frc1816,frc1640,frc3015,177.4039221084857,frc25,frc5254,frc862,220.79948773214608,0.761674791314612,BLUE,True,0.05679890509493373
2018cars_qm96,frc4230,frc6909,frc2987,101.63752038735007,frc3940,frc4004,frc4967,130.5297214164592,0.6842919752232995,BLUE,True,0.0996715569084057
2018cars_qm97,frc2502,frc4476,frc103,165.07326270097522,frc6548,frc71,frc2338,160.04875781521213,0.4664187981251541,RED,True,0.21754649524451322
2018cars_qm98,frc2771,frc4253,frc6806,190.8686594787869,frc2586,frc2537,frc5016,134.5517897166004,0.18125887580722028,RED,True,0.032854780058897304
2018cars_qm99,frc4361,frc5050,frc217,196.12222702748284,frc5505,frc133,frc5546,225.02514211033161,0.6843539443197755,RED,False,0.46834032110603435
2018cars_qm100,frc1100,frc3604,frc4130,151.83513202906502,frc3624,frc225,frc2137,180.33949320619865,0.6820443456491098,BLUE,True,0.10109579813370279
2018cars_qm101,frc5123,frc467,frc1885,121.07908795075997,frc190,frc3276,frc6880,131.45234917416107,0.5689911459169792,RED,False,0.3237509241319171
2018cars_qm102,frc6334,frc3044,frc1918,171.6858723015441,frc3936,frc2234,frc191,110.84198113833565,0.1639606440124607,RED,True,0.026883092784980862
2018cars_qm103,frc2604,frc5484,frc2987,91.0436077447479,frc71,frc2537,frc1731,186.30287956119645,0.9276067693672819,BLUE,True,0.005240779841441911
2018cars_qm104,frc5846,frc5050,frc4967,159.3964956535014,frc3940,frc3359,frc2771,152.79037994323846,0.45589647860607896,RED,True,0.207841599205423
2018cars_qm105,frc3015,frc225,frc1736,222.78796274821542,frc5016,frc2502,frc6909,113.94896452079922,0.05146181194071187,RED,True,0.002648318088221195
2018cars_qm106,frc4476,frc25,frc3990,238.809294795867,frc190,frc4145,frc4361,144.10113204679502,0.07339037403901603,RED,True,0.005386147001586679
2018cars_qm107,frc272,frc1100,frc2586,129.11617298610307,frc7225,frc6548,frc217,173.85626334490325,0.7681478159732212,BLUE,True,0.05375543523798729
2018cars_qm108,frc2846,frc7028,frc1918,140.72650366468707,frc4004,frc5546,frc5123,121.8572616670813,0.3763171501893722,RED,True,0.14161459752665048
2018cars_qm109,frc4253,frc2225,frc3936,167.86374253019127,frc1816,frc3357,frc467,165.124100290404,0.4816702545358992,BLUE,False,0.26866572503287955
2018cars_qm110,frc2137,frc5505,frc4230,133.24214806187922,frc3044,frc2338,frc384,160.63284901409975,0.6755433395657108,RED,False,0.4563588036315932
2018cars_qm111,frc1885,frc3624,frc88,194.361852719674,frc1507,frc2234,frc5254,153.27747946144208,0.24973931613088124,RED,True,0.06236972602152024
2018cars_qm112,frc133,frc5404,frc862,192.59207324159206,frc3604,frc191,frc6880,143.77553481185208,0.21298493198551627,RED,True,0.04536258125287499
2018cars_qm113,frc3276,frc6334,frc103,148.86061379740028,frc422,frc2832,frc6806,141.67876195269193,0.4520754107495411,RED,True,0.2043721770043663
2018cars_qm114,frc4253,frc1640,frc5546,233.42465022043086,frc4130,frc3990,frc5484,143.01331733769524,0.08160813616537302,RED,True,0.006659887888386063
,,,,,,,,,,,0.62317655369089,0.1551540747626658
