Team,# Events,Adj Qual DP,Adj Alliance DP,Adj Playoff DP,Adj Awards DP,Best Alliance,Best Playoff,Adj DP,Adj DP w/Awards
frc3314,5,31.758386668791374,22.43312861142122,23.04573680497108,3.241313193385525,15,30,77.23725208518368,80.4785652785692
frc1025,3,28.87838306746144,21.62055159841239,21.62055159841239,8.342335021895456,16.65,30,72.11948626428622,80.46182128618167
frc1538,2,24.007316060225868,19.082738406846204,30.778610333622908,6.155722066724581,16,30,73.86866480069499,80.02438686741957
frc4587,2,24.622888266898325,18.467166200173743,30.778610333622908,6.155722066724581,16,30,73.86866480069499,80.02438686741957
frc4941,3,21.931071846449612,17.041536597505328,33.46203269893622,7.206850532804131,15,30,72.43464114289117,79.6414916756953
frc346,3,26.87158803163881,20.23016242809648,27.807783406318187,4.634630567719698,16.65,30,74.90953386605348,79.54416443377318
frc3478,2,25.238460473570786,18.467166200173743,30.778610333622908,4.924577653379665,16,30,74.48423700736744,79.40881466074711
frc78,4,26.309050303204238,17.514104926027652,23.569392609236694,11.784696304618347,16,22.2,67.39254783846859,79.17724414308692
frc971,2,25.854032680243243,19.082738406846204,30.778610333622908,3.0778610333622907,16,30,75.71538142071236,78.79324245407464
frc846,2,22.77617164688095,19.082738406846204,30.778610333622908,6.155722066724581,16,30,72.63752038735007,78.79324245407464
frc180,2,19.082738406846204,19.69831061351866,30.778610333622908,9.233583100086872,16,30,69.55965935398777,78.79324245407464
frc1690,3,26.40812497486684,20.23016242809648,24.192771563496827,7.206850532804131,16.65,22.2,70.83105896646013,78.03790949926427
frc6429,1,22.0,16.0,30.0,10.0,16,30,68.0,78.0
frc88,4,24.28935797832913,21.341289256466407,26.52503991393197,5.683937124413993,15,30,72.1556871487275,77.8396242731415
frc1023,4,29.08660091133454,21.76190060367304,23.152570553446335,3.7892914162759954,16,30,74.00107206845391,77.79036348472991
frc2054,4,26.81302606156894,18.730467470652247,23.152570553446335,8.92378128532997,16,30,68.69606408566752,77.6198453709975
frc3005,2,22.160599440208493,18.467166200173743,30.778610333622908,6.155722066724581,15,30,71.40637597400514,77.56209804072974
frc4476,3,26.255182166132087,21.05512666915059,23.17315283859849,6.951945851579547,16,30,70.48346167388115,77.4354075254607
frc85,3,29.80530918100538,21.62055159841239,18.538522270878794,7.206850532804131,16.65,30,69.96438305029656,77.1712335831007
frc5172,2,27.085177093588158,19.082738406846204,24.622888266898325,6.155722066724581,16,30,70.79080376733269,76.94652583405727
frc2655,4,29.169965322492615,20.625113178790244,15.573987720894342,11.576285276723167,16,30,65.3690662221772,76.94535149890037
frc3309,3,26.880857292774248,17.61159615733485,23.17315283859849,9.269261135439397,16,30,67.6656062887076,76.93486742414699
frc1519,3,25.689757236870285,20.489701739888787,23.17315283859849,7.206850532804131,16,30,69.35261181535755,76.55946234816169
frc1024,3,24.966754868306015,20.642644548623533,23.68296220104766,7.206850532804131,16,30,69.29236161797719,76.49921215078133
frc7021,2,24.622888266898325,19.082738406846204,24.622888266898325,8.002438686741955,16,30,68.32851494064286,76.33095362738482
frc2478,2,24.622888266898325,17.851593993501286,24.622888266898325,9.233583100086872,16,30,67.09737052729794,76.33095362738482
frc6090,3,27.79851414518275,20.540682676133702,23.17315283859849,4.634630567719698,16,30,71.51234965991495,76.14698022763464
frc829,4,27.404155522507995,21.720218398094005,23.152570553446335,3.7892914162759954,16,20,72.27694447404834,76.06623589032432
frc4392,3,24.71185018708143,14.932779689192866,33.97184206138539,2.317315283859849,15,33.3,73.61647193765967,75.93378722151952
frc1731,3,29.856290117250296,22.134995591429277,18.538522270878794,4.889535248944282,17.759999999999998,30,70.52980797955837,75.41934322850265
frc3316,3,25.99564285433979,19.66473749883468,18.538522270878794,10.914554986979889,14.43,30,64.19890262405326,75.11345761103316
frc1806,2,21.545027233536036,19.69831061351866,30.778610333622908,3.0778610333622907,16,30,72.02194818067761,75.0998092140399
frc5818,2,23.39174385355341,17.851593993501286,30.778610333622908,3.0778610333622907,15,30,72.02194818067761,75.0998092140399
frc2052,2,25.238460473570786,16.00487737348391,30.778610333622908,3.0778610333622907,15,30,72.02194818067761,75.0998092140399
frc3990,2,25.854032680243243,18.467166200173743,24.622888266898325,6.155722066724581,16,30,68.94408714731532,75.0998092140399
frc3512,2,25.854032680243243,18.467166200173743,24.622888266898325,6.155722066724581,15,30,68.94408714731532,75.0998092140399
frc4145,3,26.41739423600228,18.075059214106822,27.807783406318187,2.317315283859849,14,30,72.30023685642729,74.61755214028713
frc2974,3,25.277275116343233,18.482906704066153,18.538522270878794,12.096385781748413,16,30,62.29870409128817,74.39508987303658
frc1718,3,27.538974833390448,21.20806947788534,19.558140995777126,6.025019738035607,17.759999999999998,22.2,68.30518530705291,74.3302050450885
frc503,5,29.8492531978873,20.23551826630583,13.321797224814508,10.874605763808436,14.43,20,63.40656868900765,74.28117445281609
frc5985,2,24.622888266898325,18.467166200173743,24.622888266898325,6.155722066724581,15,30,67.7129427339704,73.86866480069499
frc5050,3,26.922568967883727,20.591663612378618,19.048331633327958,7.206850532804131,15,20,66.5625642135903,73.76941474639443
frc27,4,28.874400592023086,21.42465366762448,15.573987720894342,7.786993860447171,16,30,65.8730419805419,73.66003584098908
frc6502,3,24.707215556513713,15.132068803604813,28.827402131216523,4.889535248944282,16.65,30,68.66668649133506,73.55622174027934
frc3959,2,24.007316060225868,18.467166200173743,24.622888266898325,6.155722066724581,15,20,67.09737052729794,73.25309259402252
frc379,2,26.4696048869157,19.082738406846204,18.467166200173743,9.233583100086872,16,20,64.01950949393564,73.25309259402252
frc1710,2,17.851593993501286,18.467166200173743,24.622888266898325,12.311444133449163,16,30,60.94164846057336,73.25309259402252
frc1218,3,26.820607095393896,21.05512666915059,19.048331633327958,6.279924419260191,16,20,66.92406539787244,73.20398981713264
frc6077,3,26.769626159148974,18.53388764031107,23.17315283859849,4.634630567719698,16,30,68.47666663805853,73.11129720577823
frc6907,1,22.0,16.0,30.0,5.0,16,30,68.0,73.0
frc4039,4,27.99149569203078,20.162819626004573,15.157165665103982,9.47322854068999,15,20,63.31148098313933,72.78470952382932
frc5472,3,25.95393117923031,16.684670043790913,27.807783406318187,2.317315283859849,12,30,70.4463846293394,72.76369991319926
frc2826,2,20.92945502686358,14.773732960138997,30.778610333622908,6.155722066724581,15,30,66.48179832062549,72.63752038735007
frc3847,2,23.39174385355341,18.467166200173743,24.622888266898325,6.155722066724581,16,30,66.48179832062549,72.63752038735007
frc141,5,28.157287710940057,20.16420937605135,19.44787916031315,4.8619697900782874,16,30,67.76937624730456,72.63134603738285
frc4976,3,26.306163102377006,20.12820055560665,23.68296220104766,2.317315283859849,15,20,70.1173258590313,72.43464114289115
frc4405,4,25.1305806727424,16.669092940198105,26.52503991393197,3.7892914162759954,15,30,68.32471352687247,72.11400494314847
frc2403,2,21.545027233536036,10.46472751343179,36.934332400347486,3.0778610333622907,16,30,68.94408714731532,72.02194818067761
frc364,2,22.77617164688095,18.467166200173743,24.622888266898325,6.155722066724581,15,20,65.86622611395302,72.02194818067761
frc5663,1,19.0,15.0,30.0,8.0,15,30,64.0,72.0
frc1189,3,25.63877630062537,13.903891703159093,23.17315283859849,9.269261135439397,15,30,62.715820842382946,71.98508197782235
frc4564,3,25.740738173115204,18.070424583539104,23.17315283859849,4.634630567719698,15,30,66.9843155952528,71.61894616297249
frc401,3,18.27434832851877,14.928145058625148,28.827402131216523,9.524165816663979,14,30,62.02989551836043,71.55406133502441
frc456,2,24.007316060225868,16.62044958015637,18.467166200173743,12.311444133449163,16,30,59.09493184055599,71.40637597400514
frc4635,3,26.41739423600228,20.39237449796667,18.538522270878794,6.025019738035607,16,30,65.34829100484774,71.37331074288335
frc3339,3,26.87158803163881,20.540682676133702,19.048331633327958,4.889535248944282,16,30,66.46060234110047,71.35013759004475
frc5546,3,28.827402131216523,21.05512666915059,19.048331633327958,2.317315283859849,16,20,68.93086043369506,71.24817571755491
frc772,3,25.689757236870285,18.58486857655599,18.538522270878794,8.342335021895456,15,30,62.81314808430506,71.15548310620052
frc6390,1,17.0,16.0,30.0,8.0,16,30,63.0,71.0
frc4188,4,27.19195520319654,18.98434999554274,15.990809776684703,8.71537025743479,15,22.2,62.16711497542398,70.88248523285877
frc5114,4,25.047216261584328,19.279914726012265,22.735748497655972,3.7892914162759954,14,30,67.06287948525257,70.85217090152855
frc5802,2,25.238460473570786,17.851593993501286,24.622888266898325,3.0778610333622907,16,30,67.7129427339704,70.79080376733269
frc525,2,24.622888266898325,18.467166200173743,24.622888266898325,3.0778610333622907,15,20,67.7129427339704,70.79080376733269
frc3015,2,21.545027233536036,18.467166200173743,24.622888266898325,6.155722066724581,16,30,64.63508170060811,70.79080376733269
frc5987,3,24.966754868306015,19.613756562589764,19.048331633327958,6.951945851579547,15,20,63.62884306422373,70.58078891580327
frc3481,3,25.49046812245834,19.465448384422732,18.538522270878794,6.951945851579547,16,30,63.49443877775986,70.4463846293394
frc4391,3,26.769626159148974,20.489701739888787,18.538522270878794,4.634630567719698,16,30,65.79785016991654,70.43248073763624
frc56,3,28.41492001068947,21.106107605395504,18.538522270878794,2.317315283859849,15.54,30,68.05954988696377,70.3768651708236
frc836,3,23.886885946027324,20.12820055560665,19.048331633327958,7.206850532804131,15,20,63.06341813496192,70.27026866776606
frc1723,2,24.622888266898325,17.851593993501286,24.622888266898325,3.0778610333622907,16,30,67.09737052729794,70.17523156066024
frc987,2,21.545027233536036,17.851593993501286,24.622888266898325,6.155722066724581,15,30,64.01950949393564,70.17523156066024
frc7140,1,19.0,16.0,30.0,5.0,16,30,65.0,70.0
frc1706,2,23.39174385355341,18.467166200173743,24.622888266898325,3.0778610333622907,15,20,66.48179832062549,69.55965935398777
frc2630,3,27.284070152165864,20.642644548623533,14.413701065608262,7.206850532804131,15.54,20,62.34041576639765,69.54726629920178
frc2200,3,25.740738173115204,19.099312569572877,19.558140995777126,4.634630567719698,15,22.2,64.3981917384652,69.0328223061849
frc5453,2,20.313882820191118,17.851593993501286,24.622888266898325,6.155722066724581,16,30,62.78836508059074,68.94408714731532
frc4189,3,24.039828754762077,15.804090235924171,24.192771563496827,4.889535248944282,14,30,64.03669055418307,68.92622580312735
frc2706,3,24.090809691006992,19.613756562589764,19.048331633327958,6.025019738035607,15,20,62.75289788692471,68.77791762496032
frc1746,3,20.489701739888787,20.179181491851566,23.17315283859849,4.889535248944282,15.54,30,63.842036070338835,68.73157131928312
frc1712,3,25.99564285433979,18.635849512800906,19.048331633327958,4.889535248944282,15,20,63.67982400046865,68.56935924941294
frc2990,3,24.197406194064545,15.96166767522664,23.68296220104766,4.634630567719698,15,20,63.842036070338835,68.47666663805853
frc365,3,28.776421194971608,21.106107605395504,13.903891703159093,4.634630567719698,15.54,20,63.786420503526195,68.4210510712459
frc2708,3,26.922568967883727,19.715718435079594,14.413701065608262,7.206850532804131,15.54,20,61.05198846857157,68.2588390013757
frc6829,4,25.17226287832144,19.700526073218903,15.157165665103982,8.16592300207477,16,20,60.029954616644325,68.1958776187191
frc1506,3,27.747533208937835,19.562775626344845,13.903891703159093,6.951945851579547,16,30,61.21420053844177,68.16614639002132
frc5907,3,23.423422889255352,10.710631242000222,33.97184206138539,0.0,11,33.3,68.10589619264096,68.10589619264096
frc5654,3,25.379236988833064,17.19447940624008,18.538522270878794,6.951945851579547,16,20,61.11223866595194,68.06418451753149
frc5460,3,26.357144038621925,17.708923399256967,19.048331633327958,4.889535248944282,14,20,63.11439907120685,68.00393432015113
frc5584,1,22.0,16.0,20.0,10.0,16,20,58.0,68.0
frc3604,3,25.124332307608483,19.562775626344845,18.538522270878794,4.634630567719698,16,30,63.22563020483212,67.86026077255183
frc1756,2,23.39174385355341,19.69831061351866,18.467166200173743,6.155722066724581,16,30,61.557220667245815,67.7129427339704
frc3476,2,24.007316060225868,19.082738406846204,18.467166200173743,6.155722066724581,16,20,61.557220667245815,67.7129427339704
frc291,2,24.007316060225868,19.082738406846204,18.467166200173743,6.155722066724581,16,20,61.557220667245815,67.7129427339704
frc3230,2,25.238460473570786,17.851593993501286,18.467166200173743,6.155722066724581,15,20,61.557220667245815,67.7129427339704
frc1501,3,21.36564691718781,20.591663612378618,23.17315283859849,2.5722199650844324,15,30,65.13046336816491,67.70268333324935
frc2130,2,21.545027233536036,17.851593993501286,24.622888266898325,3.0778610333622907,15,20,64.01950949393564,67.09737052729794
frc604,2,22.77617164688095,16.62044958015637,18.467166200173743,9.233583100086872,15,20,57.86378742721107,67.09737052729794
frc2231,3,25.583160733812736,17.8108852717468,18.538522270878794,4.634630567719698,14.43,30,61.93256827643832,66.56719884415801
frc3937,2,24.007316060225868,16.00487737348391,18.467166200173743,8.002438686741955,15,20,58.479359633883526,66.48179832062549
frc4911,3,24.915773932061096,19.66473749883468,9.779070497888563,12.096385781748413,15,11.1,54.35958192878433,66.45596771053275
frc1477,3,19.465448384422732,15.294280873475003,18.538522270878794,12.976965589615155,16,30,53.298251528776525,66.27521711839168
frc1923,4,28.32874262807934,20.878995703680737,11.367874248827986,5.683937124413993,16,20,60.57561258058806,66.25954970500204
frc4472,3,24.762831123326347,13.440428646387124,23.17315283859849,4.634630567719698,16,30,61.37641260831196,66.01104317603166
frc1493,1,21.0,15.0,30.0,0.0,15,30,66.0,66.0
frc4488,3,25.119697677040765,17.8108852717468,14.413701065608262,8.59723970312004,14.43,20,57.34428401439582,65.94152371751586
frc7179,2,22.77617164688095,16.62044958015637,18.467166200173743,8.002438686741955,15,20,57.86378742721107,65.86622611395302
frc4607,2,18.467166200173743,17.851593993501286,12.311444133449163,17.23602178682883,15,10,48.6302043271242,65.86622611395302
frc1778,3,23.835905009782408,12.5644834690881,24.702580925945988,4.634630567719698,15,33.3,61.102969404816484,65.73759997253619
frc95,4,26.68797944483184,20.03777300926746,15.157165665103982,3.7892914162759954,16,20,61.88291811920328,65.67220953547928
frc1684,3,20.12820055560665,19.715718435079594,18.538522270878794,7.206850532804131,16,30,58.382441261565035,65.58929179436917
frc4237,3,26.510086847356675,20.179181491851566,9.269261135439397,9.524165816663979,15.54,10,55.958529474647634,65.48269529131161
frc71,3,26.046623790584704,20.179181491851566,19.048331633327958,0.0,15.54,20,65.27413691576423,65.27413691576423
frc5254,2,22.77617164688095,17.851593993501286,24.622888266898325,0.0,15,20,65.25065390728057,65.25065390728057
frc612,3,23.93786688227224,15.034741561682699,23.68296220104766,2.5722199650844324,15,20,62.65557064500259,65.22779061008703
frc3767,3,24.40132993904421,14.622259441155649,23.68296220104766,2.317315283859849,14,30,62.70655158124752,65.02386686510737
frc1772,1,20.0,15.0,20.0,10.0,15,20,55.0,65.0
frc865,3,25.01773580455093,19.201274442062708,14.413701065608262,6.279924419260191,14.43,11.1,58.63271131222189,64.91263573148208
frc3130,3,27.807783406318187,20.855837554738642,13.903891703159093,2.317315283859849,16,20,62.56751266421592,64.88482794807577
