Adj DP,Qual DP,Alliance DP,Playoff DP,Qual Points,Alliance Points,Playoff Points,Total Points
58.859808210040164,23.63661589537046,12.050039476071214,23.17315283859849,7,0,0,7
59.48050736128431,27.91570986370526,15.573987720894342,15.990809776684703,7,0,0,7
75.1737078084135,27.807783406318187,19.558140995777126,27.807783406318187,13,0,10,23
80.78769299500422,26.426518337108792,22.79637716031639,31.564797497579043,8,8,0,16
65.44098361620213,24.934312454331973,16.40659220972773,24.10007895214243,12,0,0,12
91.86379180477896,33.04262114992668,23.1260455135324,35.69512514131988,9,4,10,23
50.230692064472585,21.052569468198072,10.710956396100771,18.467166200173743,5,0,0,5
95.22005768208658,35.43079451689717,25.00997260016271,34.779290565026685,20,14,30,64
61.64058655067198,26.232009013293492,16.8700552664997,18.538522270878794,15,0,0,15
103.47796999566488,35.930061209128986,26.130953606639263,41.41695517989663,17,15,10,42
97.4605752266186,33.42155029155428,23.872535922538773,40.16648901252555,19,13,10,42
65.7631525294699,22.872162988641907,11.74301409903931,31.147975441788684,11,0,0,11
102.25694862492657,36.50366918390778,25.78788776657524,39.965391674443524,14,6,0,20
61.45520132796319,24.285464174851217,16.777362655145307,20.39237449796667,15,0,0,15
77.97951280646896,32.80857214344828,25.00997260016271,20.160968062857965,14,0,0,14
53.947099808257285,21.875456279636975,7.97156457647788,24.10007895214243,13,0,0,13
70.86732806719365,31.890676559378775,25.676238636686143,13.300412871128746,18,10,0,28
83.97594221423219,31.25274181062323,25.07479886403042,27.648401539578526,22,15,0,37
72.3493517895583,28.150805084553284,21.509354351306342,22.689192353698676,13,0,0,13
83.06126784476982,24.25146506416637,23.94832175086429,34.86148102973916,16,12,5,33
53.35322314116602,18.719099596403417,14.171949896872222,20.462173647890374,10,0,0,10
72.02215902236411,31.700873083202737,21.78276366828258,18.538522270878794,16,11,0,27
76.23568630842755,25.946712113051127,22.64057265579789,27.648401539578526,15,3,30,48
50.42478057679031,25.861238567875915,12.513502532843185,12.050039476071214,12,0,0,12
106.67992124241809,31.974040970536848,25.71034225943263,48.99553801244863,22,16,20,58
59.41596387816652,20.948530166093036,19.928911441194703,18.538522270878794,11,0,0,11
71.76917942426735,28.639464524213974,19.977144346607048,23.152570553446335,16,0,0,16
48.57871595665826,22.197669116544784,9.97341500763842,16.407631832475058,10,0,0,10
100.1176819172921,35.59610148975983,27.149239307797153,37.372341119735104,19,12,5,36
68.03637673412517,25.02700506568637,19.836218829840305,23.17315283859849,12,2,10,24
75.5357350920457,27.73761316714029,18.99950716120784,28.798614763697564,11,1,20,32
72.83018102082463,30.086973845231405,23.79675009421325,18.94645708137998,13,0,0,13
91.81453101636737,31.326072138353656,24.03547545343864,36.45298342457508,14,0,0,14
68.49983979089714,27.715090794963793,16.684670043790913,24.10007895214243,11,0,0,11
92.02673133567883,24.89943389634957,18.131759426880638,48.99553801244863,18,7,0,25
63.58430996511121,24.17567923584085,20.462173647890374,18.94645708137998,12,10,0,22
58.11826731920501,24.74892723162319,14.830817816703034,18.538522270878794,17,0,0,17
82.25480490854447,27.654884165965296,21.83024435745151,32.76967638512765,10,0,0,10
72.67100730184487,27.437012960900613,21.133915388801825,24.10007895214243,8,0,0,8
89.49913989576113,30.526687655304876,20.660130294639337,38.312321945816905,16,0,0,16
77.58371570362775,29.661635633406068,19.18737055035955,28.73470951986213,15,0,0,15
59.972119546292895,25.95393117923031,14.552739982639851,19.465448384422732,9,0,0,9
61.60629984581513,26.72966165041087,18.54479219125472,16.33184600414954,18,9,0,27
56.82057076024349,21.875456279636975,20.114296663903488,14.830817816703034,7,0,0,7
79.3212372169054,31.345018595435036,19.442854256912135,28.533364364558246,12,5,5,22
73.20911016245222,25.615609974025727,16.52131057496334,31.072189613463163,12,0,0,12
64.80446180115207,28.60536090146749,20.625113178790244,15.573987720894342,13,0,0,13
65.93479297984837,26.06988201439978,19.703942902590605,20.160968062857965,8,0,0,8
57.07430731194904,24.111261281764158,14.016588948804909,18.94645708137998,10,0,0,10
68.40467363320812,28.202666095647448,23.99544157063304,16.206565966927624,14,9,0,23
61.462306771996644,23.26624929593461,18.491742111426856,19.70431536463518,6,0,0,6
88.21091487948891,31.898255142211333,22.891109445723288,33.42155029155428,5,0,0,5
61.93596819903114,27.597409384738075,21.720218398094005,12.618340416199064,11,0,0,11
84.67282455081006,27.57385133613066,20.731439184893816,36.36753402978559,9,0,0,9
59.567661063858644,26.104428566725332,16.373528209728576,17.08970428740474,5,11,5,21
26.61598290792259,13.732392092584206,5.305007982786393,7.578582832551991,15,9,0,24
34.44457437929279,21.004145732905673,8.805798078667426,4.634630567719698,12,0,0,12
53.0340775864165,20.591663612378618,9.269261135439397,23.17315283859849,11,0,5,16
43.031193323230205,22.44397305860272,13.008637432075492,7.578582832551991,9,4,10,23
56.20277028620556,25.683817219518698,15.361787401582886,15.157165665103982,16,14,10,40
91.86379180477896,33.04262114992668,23.1260455135324,35.69512514131988,18,14,10,42
39.13018588325741,23.372441953010437,11.123113362527276,4.634630567719698,14,3,5,22
14.158160753466538,13.542588546794079,0.6155722066724582,0.0,4,0,0,4
7.415408908351516,7.415408908351517,0.0,0.0,8,0,5,13
76.47169007186586,26.290103846122854,18.275752500699127,31.905833725043884,20,15,20,55
43.15245064855103,27.199533786029097,12.163625446245947,3.7892914162759954,22,16,25,63
20.85583755473864,18.075059214106822,2.780778340631819,0.0,9,0,0,9
28.577132080559654,15.136703434172532,8.805798078667426,4.634630567719698,8,13,10,31
11.695871926776706,11.695871926776706,0.0,0.0,17,13,10,40
41.704941327533604,23.141202679197505,10.985155815784111,7.578582832551991,16,11,5,32
92.02673133567883,24.89943389634957,18.131759426880638,48.99553801244863,19,16,30,65
14.158160753466538,14.158160753466538,0.0,0.0,10,5,0,15
42.990833146167915,22.598458648201248,6.488482794807577,13.903891703159093,13,12,5,30
46.1573587416579,15.979441902435873,14.187107062537326,15.990809776684703,14,9,0,23
30.12046405961032,19.460813753855014,6.025019738035607,4.634630567719698,7,0,0,7
21.5951717813569,17.805880365080903,3.7892914162759954,0.0,10,0,5,15
50.925320678104036,20.800221987926,11.586576419299245,18.538522270878794,12,10,0,22
45.05324374880318,20.953164796660754,10.196187248983335,13.903891703159093,13,7,0,20
9.233583100086873,9.233583100086872,0.0,0.0,17,12,5,34
28.266611832522436,15.753109299679254,7.878871965123487,4.634630567719698,15,2,20,37
36.794019652039914,20.500066562053135,12.504661673710785,3.7892914162759954,10,1,30,41
44.640761628276124,20.07721961936173,10.659650305755305,13.903891703159093,12,8,0,20
42.26783077760364,18.172386456028935,14.826183186135315,9.269261135439397,21,15,20,56
20.31388282019112,12.311444133449163,1.8467166200173746,6.155722066724581,6,0,0,6
28.316321506933075,15.389305166811454,6.771294273397039,6.155722066724581,8,0,0,8
30.778610333622908,16.00487737348391,8.618010893414414,6.155722066724581,10,0,0,10
35.63103980462903,19.409832817610095,6.951945851579547,9.269261135439397,10,0,0,10
70.86732806719365,31.890676559378775,25.676238636686143,13.300412871128746,15,0,0,15
42.61058197602356,25.733078007930285,13.088212551817287,3.7892914162759954,20,0,0,20
43.709476486743604,21.989258088649603,10.35234414926602,11.367874248827986,6,0,0,6
43.15245064855103,27.199533786029097,12.163625446245947,3.7892914162759954,17,0,0,17
9.233583100086873,9.233583100086872,0.0,0.0,5,0,0,5
43.403315266694975,19.76669937132451,5.098093624491668,18.538522270878794,17,0,0,17
26.4696048869157,17.23602178682883,9.233583100086872,0.0,19,0,0,19
16.62044958015637,12.927016340121622,3.693433240034749,0.0,9,0,0,9
11.695871926776706,11.695871926776706,0.0,0.0,13,0,0,13
48.07852948970983,27.29047678001972,16.581939237623757,4.206113472066355,13,0,0,13
92.02673133567883,24.89943389634957,18.131759426880638,48.99553801244863,15,0,0,15
45.28203242449815,24.06200049335257,9.85215768231759,11.367874248827986,12,0,0,12
33.8564713669852,18.467166200173743,15.389305166811454,0.0,16,0,0,16
48.0368472841308,24.126418447429263,12.542554587873546,11.367874248827986,14,0,0,14
46.1573587416579,15.979441902435873,14.187107062537326,15.990809776684703,11,0,0,11
30.778610333622908,19.69831061351866,11.080299720104247,0.0,12,0,0,12
41.13698091908004,22.343553966976664,14.158796384383677,4.634630567719698,11,0,0,11
7.386866480069498,7.386866480069498,0.0,0.0,8,0,0,8
9.233583100086873,9.233583100086872,0.0,0.0,10,0,0,10
28.266611832522436,15.753109299679254,7.878871965123487,4.634630567719698,7,0,0,7
31.39418254029537,17.23602178682883,14.158160753466538,0.0,21,0,0,21
42.26783077760364,18.172386456028935,14.826183186135315,9.269261135439397,22,0,0,22
31.770392541718525,15.549185554699585,6.951945851579547,9.269261135439397,18,0,0,18
29.346480754801128,16.832978221957944,7.878871965123487,4.634630567719698,4,0,0,4
25.854032680243243,14.158160753466538,5.540149860052123,6.155722066724581,14,0,0,14
24.62288826689833,16.00487737348391,2.4622888266898326,6.155722066724581,15,0,0,15
77.13860536113043,28.900925631937017,23.228356381771853,25.00932334742157,20,16,30,66
42.091449051993756,22.38713368735858,8.33644111580719,11.367874248827986,17,13,10,40
49.03343092661138,24.70996932553577,16.744878768523623,7.578582832551991,8,8,0,16
43.092795018657746,21.982052782694527,16.476111668243526,4.634630567719698,17,14,20,51
21.545027233536036,16.00487737348391,5.540149860052123,0.0,12,4,10,26
33.8564713669852,18.467166200173743,15.389305166811454,0.0,12,6,5,23
28.316321506933075,17.23602178682883,11.080299720104247,0.0,16,12,5,33
16.00487737348391,16.00487737348391,0.0,0.0,15,11,5,31
34.13868876182329,17.91748177480435,6.951945851579547,9.269261135439397,10,7,0,17
45.41937956365304,19.928911441194703,11.586576419299245,13.903891703159093,14,10,0,24
50.65651210517629,25.379236988833064,15.49820461845467,9.779070497888563,19,15,15,49
37.99933602473381,18.070424583539104,6.025019738035607,13.903891703159093,18,15,15,48
20.31388282019112,12.311444133449163,1.8467166200173746,6.155722066724581,11,10,0,21
36.303061236948395,15.447223682209753,6.951945851579547,13.903891703159093,13,9,0,22
90.50394698571064,32.95443123715063,26.076364640786544,31.473151107773447,22,16,30,68
42.272465408171364,21.416627853432725,11.586576419299245,9.269261135439397,15,13,10,38
12.927016340121622,11.695871926776706,1.2311444133449163,0.0,6,2,15,23
9.233583100086873,9.233583100086872,0.0,0.0,10,5,5,20
48.76060194463951,25.229102249565578,12.163625446245947,11.367874248827986,9,9,0,18
41.11381186659455,25.952856910074292,11.371663540244262,3.7892914162759954,14,12,5,31
28.931893713605536,17.23602178682883,11.695871926776706,0.0,11,11,5,27
60.03753319947687,26.786501021655013,20.708477589948316,12.542554587873546,20,15,25,60
52.41347886992956,23.406453078336824,17.639151542764758,11.367874248827986,7,7,5,19
15.389305166811454,12.927016340121622,2.4622888266898326,0.0,12,12,5,29
40.37055582361672,22.543333259996324,14.585909370234862,3.241313193385525,13,10,5,28
71.76917942426735,28.639464524213974,19.977144346607048,23.152570553446335,18,13,30,61
59.84436548947695,23.70048207003496,18.93251036256485,17.21137305687714,15,13,30,58
47.45329640602429,28.83271838644405,18.620578019580243,0.0,11,15,25,51
81.0620016533786,29.871942390240996,24.254746626103884,26.93531263703371,10,16,0,26
35.39956041085035,23.360981581341512,12.038578829508838,0.0,6,14,0,20
67.80936989425894,27.33594827701503,21.526964535863932,18.94645708137998,15,11,10,36
36.91946710245511,16.52709260448844,6.488482794807577,13.903891703159093,9,5,5,19
22.160599440208493,14.158160753466538,1.8467166200173746,6.155722066724581,17,12,5,34
57.65027960722299,29.632258875278286,20.43943789939272,7.578582832551991,8,3,0,11
19.69831061351866,10.46472751343179,3.0778610333622907,6.155722066724581,19,14,0,33
32.33581747098033,18.431925767821237,9.269261135439397,4.634630567719698,12,6,10,28
40.10809293304626,21.106107605395504,5.098093624491668,13.903891703159093,22,16,0,38
39.63219892283064,18.033237850057464,6.441795407669193,15.157165665103982,16,11,10,37
11.080299720104247,11.080299720104247,0.0,0.0,5,2,25,32
12.927016340121622,9.84915530675933,3.0778610333622907,0.0,10,4,30,44
30.16303812695045,15.389305166811454,8.618010893414414,6.155722066724581,14,10,5,29
49.760974878536366,20.96236011483881,6.062866266041593,22.735748497655972,13,1,0,14
51.29053997213256,20.154485436471195,17.10116840830203,14.034886127359322,8,3,30,41
45.26180212435057,19.30787094512026,12.050039476071214,13.903891703159093,11,0,0,11
69.73054064231086,29.817934154675807,20.549327350464722,19.363279137170338,12,9,5,26
54.40664615489074,25.28215232939344,13.133684048812599,15.990809776684703,12,8,5,25
52.41347886992956,23.406453078336824,17.639151542764758,11.367874248827986,10,0,0,10
65.7631525294699,22.872162988641907,11.74301409903931,31.147975441788684,7,0,0,7
77.97951280646896,32.80857214344828,25.00997260016271,20.160968062857965,9,4,0,13
41.200332001123414,24.831700374526505,16.3686316265969,0.0,8,0,0,8
83.97594221423219,31.25274181062323,25.07479886403042,27.648401539578526,20,14,30,64
59.20582679038,27.440957495201854,21.684385263749164,10.080484031428982,6,0,0,6
10.140571682170698,10.140571682170698,0.0,0.0,13,0,0,13
75.17901820738388,22.812362255047322,21.898311934512606,30.468344017823934,12,14,30,56
71.76917942426735,28.639464524213974,19.977144346607048,23.152570553446335,16,10,10,36
72.46640904486213,29.245751150818137,19.234443229016954,23.98621466502705,5,0,0,5
83.74580897750182,30.00159491797642,21.914518500479534,31.829695559045856,19,13,0,32
63.78904364582714,25.839748777669403,16.55662779181326,21.392667076344466,14,0,0,14
64.940876292138,26.456832668439,22.56901967533983,15.915023948359181,17,12,20,49
31.71941160547361,11.79050016427891,6.025019738035607,13.903891703159093,10,0,0,10
20.31388282019112,12.311444133449163,1.8467166200173746,6.155722066724581,8,0,0,8
100.1176819172921,35.59610148975983,27.149239307797153,37.372341119735104,18,16,15,49
32.00975474696782,15.389305166811454,10.46472751343179,6.155722066724581,17,11,0,28
32.64170308844984,17.8108852717468,10.196187248983335,4.634630567719698,14,11,0,25
35.08761578033012,20.92945502686358,14.158160753466538,0.0,16,0,5,21
47.02131718456883,23.175306301943987,12.061314578006494,11.784696304618347,13,2,5,20
45.83147967985816,24.615237040128864,9.848368390901314,11.367874248827986,10,0,0,10
69.25308992386009,30.7349426774146,22.603123298086313,15.915023948359181,20,15,5,40
42.63331772452122,22.724380623407146,11.91353221277173,7.995404888342351,15,13,0,28
37.297995410404624,20.625113178790244,5.305007982786393,11.367874248827986,11,0,0,11
57.07430731194904,24.111261281764158,14.016588948804909,18.94645708137998,11,1,15,27
59.363039327379745,25.441302568877035,13.724813509751655,20.196923248751055,18,12,20,50
52.73177934889675,22.720591331990867,14.437200296011543,15.573987720894342,22,16,15,53
19.69831061351866,10.46472751343179,3.0778610333622907,6.155722066724581,15,0,0,15
19.082738406846204,11.080299720104247,1.8467166200173746,6.155722066724581,14,0,0,14
55.13419010681573,28.65841098129535,18.48037423717803,7.995404888342351,13,0,0,13
52.8690594973113,25.933746860277584,20.452686250262662,6.48262638677105,12,5,20,37
43.10206427979319,20.39237449796667,13.440428646387124,9.269261135439397,5,0,0,5
28.931893713605536,19.082738406846204,9.84915530675933,0.0,4,0,0,4
33.56862920199377,21.004145732905673,7.929852901368403,4.634630567719698,15,0,0,15
11.695871926776706,11.695871926776706,0.0,0.0,7,0,0,7
48.66208036781633,23.406453078336824,21.466335873203516,3.7892914162759954,9,6,0,15
21.545027233536036,11.695871926776706,9.84915530675933,0.0,21,15,0,36
67.9268379281635,26.263578806208926,18.510688568508236,23.152570553446335,9,7,10,26
57.77153693254383,27.040383546545502,15.573987720894342,15.157165665103982,17,10,10,37
84.67282455081006,27.57385133613066,20.731439184893816,36.36753402978559,16,9,5,30
19.836218829840305,19.836218829840305,0.0,0.0,7,1,15,23
60.25019738035607,24.841619842977583,15.94312915295576,19.465448384422732,9,4,0,13
61.45520132796319,24.285464174851217,16.777362655145307,20.39237449796667,20,16,15,51
32.62532695364028,13.542588546794079,12.927016340121622,6.155722066724581,18,13,0,31
35.08761578033012,20.313882820191118,2.4622888266898326,12.311444133449163,10,0,0,10
30.49586913559561,16.128514375664547,0.4634630567719698,13.903891703159093,13,0,0,13
28.64201690850773,21.226608000156215,7.415408908351517,0.0,6,0,0,6
60.52827521441925,18.816600104941976,13.903891703159093,27.807783406318187,11,0,0,11
56.26441509211713,24.285464174851217,13.440428646387124,18.538522270878794,16,14,20,50
37.54990460701995,17.851593993501286,13.542588546794079,6.155722066724581,7,0,0,7
49.24577653379666,22.160599440208493,14.773732960138997,12.311444133449163,14,3,20,37
38.0,22.0,16.0,0.0,13,0,0,13
89.35149159578798,30.920617956812123,22.811534325981494,35.619339312994356,19,14,20,53
49.24577653379666,22.77617164688095,14.158160753466538,12.311444133449163,12,0,0,12
51.07362885627107,25.583160733812736,6.951945851579547,18.538522270878794,15,13,0,28
31.0,12.0,9.0,10.0,4,0,0,4
45.429228852427414,23.884201618891375,9.233583100086872,12.311444133449163,16,0,0,16
36.31876019367503,16.00487737348391,8.002438686741955,12.311444133449163,15,0,0,15
41.0,17.0,14.0,10.0,12,0,0,12
37.42679016568545,15.88176293214942,9.233583100086872,12.311444133449163,10,0,0,10
48.014632120451736,19.69831061351866,16.00487737348391,12.311444133449163,8,0,0,8
44.0,20.0,14.0,10.0,8,0,0,8
46.53169089990577,21.504685834219398,11.123113362527276,13.903891703159093,18,0,0,18
30.9017247749574,11.203414161438738,1.2311444133449163,18.467166200173743,15,0,0,15
33.0,20.0,13.0,0.0,9,0,0,9
52.9392097738314,24.622888266898325,16.00487737348391,12.311444133449163,12,2,0,14
48.570928349702434,20.299681886612277,14.367354759931064,13.903891703159093,17,15,0,32
12.606195144197578,9.36195374679379,3.2442413974037887,0.0,10,0,0,10
41.0,19.0,12.0,10.0,5,0,0,5
24.992231590901802,17.605365110832302,7.386866480069498,0.0,11,0,0,11
63.309053555051065,26.973549904128642,17.79698138004364,18.538522270878794,22,16,15,53
37.0,15.0,12.0,10.0,17,0,0,17
27.0,12.0,5.0,10.0,21,15,0,36
32.0,20.0,12.0,0.0,14,0,0,14
17.0,14.0,3.0,0.0,11,0,0,11
14.28127519480103,13.66570298812857,0.6155722066724582,0.0,14,0,0,14
19.836218829840305,19.836218829840305,0.0,0.0,15,13,0,28
27.0,18.0,9.0,0.0,10,0,0,10
32.62532695364028,13.542588546794079,12.927016340121622,6.155722066724581,12,0,0,12
30.49586913559561,16.128514375664547,0.4634630567719698,13.903891703159093,9,0,0,9
38.3747411007191,20.763144943384248,8.342335021895456,9.269261135439397,17,1,10,28
27.344320349546216,17.148133100562884,10.196187248983335,0.0,7,0,0,7
13.0,13.0,0.0,0.0,4,0,0,4
20.92945502686358,14.158160753466538,6.771294273397039,0.0,21,15,20,56
16.00487737348391,15.389305166811454,0.6155722066724582,0.0,14,13,0,27
36.31876019367503,21.545027233536036,14.773732960138997,0.0,10,3,0,13
17.0,17.0,0.0,0.0,13,0,0,13
19.69831061351866,16.00487737348391,3.693433240034749,0.0,13,0,0,13
89.35149159578798,30.920617956812123,22.811534325981494,35.619339312994356,15,14,0,29
49.24577653379666,22.77617164688095,14.158160753466538,12.311444133449163,12,0,0,12
28.316321506933075,19.082738406846204,9.233583100086872,0.0,12,0,0,12
12.0,12.0,0.0,0.0,16,15,20,51
22.0,13.0,9.0,0.0,8,0,0,8
48.014632120451736,19.69831061351866,16.00487737348391,12.311444133449163,22,16,10,48
48.84900618376561,27.6223981836094,16.59197743243652,4.634630567719698,7,0,0,7
46.53169089990577,21.504685834219398,11.123113362527276,13.903891703159093,19,14,0,33
17.0,17.0,0.0,0.0,6,0,0,6
11.695871926776706,11.695871926776706,0.0,0.0,11,4,0,15
52.9392097738314,24.622888266898325,16.00487737348391,12.311444133449163,18,16,10,44
12.606195144197578,9.36195374679379,3.2442413974037887,0.0,18,13,0,31
24.992231590901802,17.605365110832302,7.386866480069498,0.0,16,2,20,38
35.70318798700257,22.160599440208493,13.542588546794079,0.0,9,0,0,9
19.836218829840305,19.836218829840305,0.0,0.0,20,15,0,35
61.45520132796319,24.285464174851217,16.777362655145307,20.39237449796667,13,15,0,28
32.62532695364028,13.542588546794079,12.927016340121622,6.155722066724581,14,1,15,30
16.22120698701894,16.22120698701894,0.0,0.0,10,0,0,10
38.3747411007191,20.763144943384248,8.342335021895456,9.269261135439397,16,0,0,16
28.64201690850773,21.226608000156215,7.415408908351517,0.0,16,16,15,47
56.26441509211713,24.285464174851217,13.440428646387124,18.538522270878794,8,3,20,31
20.92945502686358,14.158160753466538,6.771294273397039,0.0,11,14,20,45
49.24577653379666,22.160599440208493,14.773732960138997,12.311444133449163,5,0,0,5
16.00487737348391,15.389305166811454,0.6155722066724582,0.0,6,2,0,8
19.69831061351866,16.00487737348391,3.693433240034749,0.0,14,0,0,14
89.35149159578798,30.920617956812123,22.811534325981494,35.619339312994356,22,16,15,53
16.0,16.0,0.0,0.0,12,0,0,12
12.0,12.0,0.0,0.0,19,14,20,53
26.0,17.0,9.0,0.0,9,0,0,9
26.4696048869157,19.69831061351866,6.771294273397039,0.0,7,0,0,7
20.0,16.0,4.0,0.0,9,0,0,9
12.606195144197578,9.36195374679379,3.2442413974037887,0.0,18,13,0,31
65.16290578213895,23.45123067266167,12.976965589615155,28.73470951986213,15,4,0,19
8.0,8.0,0.0,0.0,12,0,0,12
35.90353616921506,18.60542085391514,5.513419010681574,11.784696304618347,17,13,0,30
39.079204947012485,22.39453490322158,12.050039476071214,4.634630567719698,11,0,0,11
19.836218829840305,19.836218829840305,0.0,0.0,10,0,0,10
60.25019738035607,24.841619842977583,15.94312915295576,19.465448384422732,14,0,5,19
32.62532695364028,13.542588546794079,12.927016340121622,6.155722066724581,15,13,5,33
16.22120698701894,16.22120698701894,0.0,0.0,21,15,0,36
30.49586913559561,16.128514375664547,0.4634630567719698,13.903891703159093,11,0,0,11
38.3747411007191,20.763144943384248,8.342335021895456,9.269261135439397,18,2,0,20
28.64201690850773,21.226608000156215,7.415408908351517,0.0,20,14,20,54
27.344320349546216,17.148133100562884,10.196187248983335,0.0,16,0,0,16
13.54258854679408,13.542588546794079,0.0,0.0,14,0,0,14
13.0,13.0,0.0,0.0,13,0,0,13
29.754328244760462,17.70428876868925,2.780778340631819,9.269261135439397,12,0,0,12
28.316321506933075,17.23602178682883,4.924577653379665,6.155722066724581,7,0,0,7
20.92945502686358,14.158160753466538,6.771294273397039,0.0,22,16,10,48
11.695871926776706,11.695871926776706,0.0,0.0,5,0,0,5
38.0,22.0,16.0,0.0,16,0,0,16
17.23602178682883,17.23602178682883,0.0,0.0,11,0,0,11
16.00487737348391,15.389305166811454,0.6155722066724582,0.0,17,0,0,17
13.54258854679408,13.542588546794079,0.0,0.0,11,0,0,11
17.0,17.0,0.0,0.0,15,0,0,15
89.35149159578798,30.920617956812123,22.811534325981494,35.619339312994356,19,13,5,37
49.24577653379666,22.77617164688095,14.158160753466538,12.311444133449163,13,0,0,13
12.0,12.0,0.0,0.0,12,16,10,38
12.0,12.0,0.0,0.0,7,0,0,7
17.0,17.0,0.0,0.0,10,0,0,10
48.014632120451736,19.69831061351866,16.00487737348391,12.311444133449163,12,0,0,12
7.0,7.0,0.0,0.0,8,0,0,8
46.53169089990577,21.504685834219398,11.123113362527276,13.903891703159093,9,0,0,9
17.0,17.0,0.0,0.0,17,4,0,21
20.0,16.0,4.0,0.0,8,0,0,8
11.0,11.0,0.0,0.0,6,0,0,6
52.9392097738314,24.622888266898325,16.00487737348391,12.311444133449163,15,3,20,38
12.606195144197578,9.36195374679379,3.2442413974037887,0.0,10,15,0,25
6.0,6.0,0.0,0.0,18,0,0,18
24.992231590901802,17.605365110832302,7.386866480069498,0.0,9,1,10,20
63.309053555051065,26.973549904128642,17.79698138004364,18.538522270878794,14,14,20,48
13.0,13.0,0.0,0.0,4,0,0,4
24.62288826689833,17.23602178682883,7.386866480069498,0.0,8,3,5,16
17.426210934626063,17.426210934626067,0.0,0.0,9,2,20,31
31.39418254029537,20.92945502686358,10.46472751343179,0.0,10,13,0,23
58.43087363897585,29.556473046952764,16.748668059939902,12.125732532083186,11,14,5,30
40.32128593916137,19.00198532765076,12.050039476071214,9.269261135439397,12,16,15,43
18.816600104941973,15.108895650766216,3.7077044541757584,0.0,6,1,15,22
27.700749300260618,17.23602178682883,10.46472751343179,0.0,16,14,5,35
38.83820415749106,19.836218829840305,5.098093624491668,13.903891703159093,22,16,15,53
14.0,14.0,0.0,0.0,17,15,20,52
12.0,12.0,0.0,0.0,15,13,0,28
38.16547681369241,22.160599440208493,16.00487737348391,0.0,19,15,20,54
15.0,15.0,0.0,0.0,14,4,0,18
12.0,12.0,0.0,0.0,7,0,0,7
19.082738406846204,13.542588546794079,5.540149860052123,0.0,6,5,0,11
31.39418254029537,16.62044958015637,8.618010893414414,6.155722066724581,10,4,0,14
61.2698161052544,24.656234620268794,13.440428646387124,23.17315283859849,4,10,20,34
34.57434403518894,20.206989275257886,5.098093624491668,9.269261135439397,15,10,20,45
83.06126784476982,24.25146506416637,23.94832175086429,34.86148102973916,19,14,0,33
13.0,13.0,0.0,0.0,11,1,15,27
29.0,14.0,5.0,10.0,17,13,0,30
38.16547681369241,16.62044958015637,9.233583100086872,12.311444133449163,13,15,0,28
20.485067109321065,16.31389959837334,4.171167510947728,0.0,8,9,0,17
19.69831061351866,14.158160753466538,5.540149860052123,0.0,22,16,15,53
30.125098690178035,21.31930061151061,8.805798078667426,0.0,14,9,0,23
25.39777551110394,20.763144943384248,4.634630567719698,0.0,15,11,0,26
33.0,19.0,14.0,0.0,13,8,0,21
45.326686952298644,24.470849397560006,11.586576419299245,9.269261135439397,18,14,0,32
8.0,8.0,0.0,0.0,14,12,0,26
12.311444133449164,12.311444133449163,0.0,0.0,8,3,0,11
11.080299720104247,11.080299720104247,0.0,0.0,17,12,0,29
8.0,8.0,0.0,0.0,9,2,0,11
73.20911016245222,25.615609974025727,16.52131057496334,31.072189613463163,21,15,0,36
46.34630567719698,23.63661589537046,13.440428646387124,9.269261135439397,12,16,15,43
16.00487737348391,16.00487737348391,0.0,0.0,16,13,0,29
23.0,14.0,9.0,0.0,12,11,0,23
12.68078745745264,12.680787457452638,0.0,0.0,11,6,0,17
57.59722952739513,28.597782318634938,17.214750904141848,11.784696304618347,16,0,10,26
36.869805480365436,19.817994107123454,9.47322854068999,7.578582832551991,12,0,20,32
41.605078606419724,16.578073540733357,6.488482794807577,18.538522270878794,13,0,20,33
15.232951493429503,11.064730935525906,4.168220557903595,0.0,10,0,10,20
61.6441927599779,27.669405921647318,16.809296722600315,17.165490115730258,14,0,10,24
19.69831061351866,14.158160753466538,5.540149860052123,0.0,6,0,0,6
50.53399032745668,21.14803539423633,10.439497851840368,18.94645708137998,11,0,20,31
27.700749300260618,14.158160753466538,13.542588546794079,0.0,7,0,5,12
53.18238576458353,18.635849512800906,10.863574050734972,23.68296220104766,15,0,5,20
69.76926648762343,30.354898056055443,19.609944819982427,19.80442361158556,18,0,0,18
40.14980460815574,18.580233945988272,7.66567895900838,13.903891703159093,19,0,5,24
22.776171646880954,16.00487737348391,6.771294273397039,0.0,9,0,0,9
43.347699699882334,18.788792321535656,10.655015675187586,13.903891703159093,22,0,0,22
11.0,11.0,0.0,0.0,13,9,0,22
57.59722952739513,28.597782318634938,17.214750904141848,11.784696304618347,17,11,0,28
58.006540908827354,28.23183791438792,16.096361318352514,13.678341676086916,15,12,5,32
34.903402805497045,20.591663612378618,14.311739193118427,0.0,18,13,10,41
75.83129982251522,30.113498885145336,22.98205243971391,22.735748497655972,11,13,10,34
48.142947443786525,25.91875328732781,18.434902740182718,3.7892914162759954,10,6,0,16
47.79433263348913,23.008577479627846,8.378123321386227,16.407631832475058,13,8,0,21
46.479448512041365,20.556905933297276,13.72102421833538,12.201518360408707,15,10,0,25
36.76188966315264,19.460813753855014,12.666445341577933,4.634630567719698,11,2,15,28
